OperationID Site_ID Site_time_routing
183 373 651.7934129587721
313 598 651.821217512037
439 833 651.8493500250551
220 437 651.8814958672785
356 680 651.9166952974616
273 531 651.9490459308354
140 289 651.9770580279152
384 728 652.0124140164704
146 310 652.0488383850254
414 780 652.0843726482798
402 759 652.1102562833591
457 870 652.1379413376028
463 892 652.1588125927085
269 524 652.1967541560983
309 590 652.2231345368557
277 537 652.245561080834
236 462 652.2695109391204
250 487 652.2955457438308
377 712 652.3334555966295
145 309 652.3677619161209
335 638 652.3987146954485
319 613 652.422956789134
251 490 652.4495910765975
357 681 652.4764953339451
158 332 652.5126311687482
268 523 652.5417225996989
362 689 652.5756471086429
364 694 652.5991557004638
318 611 652.6265241849015
238 464 652.6618770823775
188 382 652.6854315212711
305 581 652.7154731423584
341 652 652.7406305899992
308 588 652.7706961162124
405 766 652.8080969604011
471 916 652.8390215249734
259 510 652.8737435429716
424 800 652.9063256625129
306 583 652.9380919449105
198 400 652.9661807417508
232 457 652.988305593378
270 526 653.0178375302629
323 622 653.0477040451602
133 277 653.081404169821
113 245 654.0373456738315
179 369 654.0617125872265
202 410 654.1396134848172
166 353 654.2689189088776
105 228 654.2957977999977
239 466 654.3275317765962
194 391 654.3526250357792
265 520 654.3969712285915
150 320 654.4263176011708
80 154 654.4585985022064
111 243 654.4844775937976
135 283 654.5086273097749
163 349 654.6070111706629
235 461 654.9095283063264
378 714 654.9411579960046
178 368 654.9794572428337
327 628 655.0094927602742
369 700 655.0323398381595
382 721 655.0543305624859
155 329 655.0874560663501
293 559 655.1239501354174
366 697 655.1628270662957
210 421 655.192466422267
256 505 655.2188703043128
425 801 655.2597089810276
374 707 655.2824240919726
219 436 655.3156813146838
344 658 655.3434828074408
167 355 655.3734857600543
297 568 655.4007730654267
247 481 655.4259680688959
435 823 655.4631776370214
431 815 655.4890421508387
227 449 655.5213178830006
423 797 655.5715198950392
416 782 655.6019671367504
171 361 655.6373138287977
162 345 655.6628639211511
93 202 655.8666651640411
0 0 651.0
37 73 651.0157279534134
11 26 651.0847743988021
108 240 651.121534942074
116 250 651.1442525002094
7 14 651.1820016523934
25 50 651.2922415651328
36 72 651.3320216862478
15 32 651.3557345603826
115 248 651.4404499994943
86 186 651.468035392736
136 284 651.49392188656
79 152 651.5216611350243
66 133 651.5682037446137
95 206 651.6313050217761
65 132 651.6603219779155
138 287 651.7034891698555
9 24 651.8221440500956
29 59 651.8477915792779
122 263 651.8815935646804
101 217 651.9063128875782
126 268 651.9739299886106
110 242 651.9960984933465
57 116 652.0919315091114
98 209 652.1186777372845
99 210 652.1393111346216
18 35 652.2969452292408
5 12 652.4698356400194
46 92 652.4988159017702
12 27 652.5676057118945
3 9 652.5915767362341
152 323 652.7108696532526
164 351 652.7320903899218
109 241 652.7572286591446
61 122 652.8236512084578
43 88 652.8505991574306
154 325 652.8834526812777
52 103 652.992345382179
77 148 653.057703934263
31 64 653.0858616878389
13 28 653.1110391347754
62 124 653.2531956879943
21 40 653.2802322667819
104 227 653.3133793232536
102 220 653.4348257407231
137 285 653.5214505547461
19 36 653.5580693438402
68 135 653.5892804967727
83 173 653.6221227134886
27 54 653.7544202052769
94 204 653.7859619155751
14 30 653.8200247145013
67 134 653.8918249292507
81 155 653.9154680456674
92 201 654.0360552492848
42 86 654.1311309492567
91 199 654.158108543522
60 120 654.1837075439913
28 57 654.209026912944
1 1 654.2901672802585
73 141 654.3244026634952
45 91 654.3475464683569
39 76 654.4089699217333
82 160 654.5071294417986
70 137 654.5297367066407
30 63 654.5574740391966
22 41 654.6453875925118
71 139 654.6729842398985
64 127 654.7950239778241
49 97 654.817272655144
143 305 654.8507294413529
112 244 654.8738240003379
125 267 654.9159539300174
56 115 654.9469686058661
96 207 654.9731597830765
6 13 655.0094235799272
129 271 655.0493136533732
72 140 655.0783666649801
33 67 655.1047829548469
192 389 655.1407373775601
106 232 655.1696929346432
38 74 655.2007878048984
225 446 655.2380385746732
222 441 655.2641301751371
127 269 655.3000234375563
193 390 655.3283353413776
50 101 655.3625519663942
10 25 655.3901986214117
292 558 655.4362484415218
216 430 655.4621338027682
151 322 655.4857699715178
53 104 655.5191922327422
8 23 655.5464281930077
26 53 655.5725250655338
280 542 655.6155212381499
392 741 655.6438105374447
444 843 655.679361773024
186 380 655.7208039510954
39
