id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
548 264 698.0825984720212 698.5759000544934 7.061531645075826E-4 0.17105834983256538 0.048723129405072535
863 440 698.1199209156546 698.6424077533491 7.478601812544813E-4 0.10965556426444756 0.03589625814171389
602 297 698.1546921510645 698.669329043251 7.365957983173275E-4 0.11929932962469415 0.04051160109537356
394 180 698.1863995720767 698.7633673439202 8.256983677273706E-4 0.08406462901208928 0.030549973185584434
498 235 698.2184984975353 698.7661263490232 7.837069240165595E-4 0.18154318050687002 0.05564154077077161
377 176 698.2428539963377 698.7723402337293 7.577378309143722E-4 0.13391719350232106 0.04243208664533681
779 391 698.2772636174327 698.782003988773 7.2231449645117E-4 0.17763036413792338 0.04839363748701092
910 468 698.3021791850358 698.800100074336 7.125369461842127E-4 0.16613548405504044 0.043463472366427475
736 369 698.3303630939486 698.8279639716702 7.120506095572105E-4 0.1263696278489749 0.03844962070097511
759 381 698.3514202820977 698.8426012212661 7.028491656205048E-4 0.15456781649485335 0.042169713723317126
802 406 698.3797427174702 698.8531383140854 6.773892405451962E-4 0.180425456165442 0.0413195170947832
579 286 698.4072807849229 698.9001922671656 7.052673438874263E-4 0.1780022484103633 0.03808330667568531
513 243 698.434989408817 698.9129071574149 6.838015777124863E-4 0.16792239704149314 0.04786469989125852
745 375 698.4645221011685 698.9162107383041 6.462700824444257E-4 0.10057382406951679 0.025203812655877934
670 334 698.493616678999 698.919811681465 6.097909879541774E-4 0.11370154866527234 0.026830031638828397
488 227 698.5254726124155 698.9480289306985 6.045604262300553E-4 0.1529482940917985 0.032040763497193474
857 436 698.563830465537 698.9858054893137 6.036961272502299E-4 0.18851241224999127 0.04225747108308715
435 202 698.5972034095208 699.0169357756866 6.004609397625651E-4 0.12809825603572236 0.034225283298306895
641 315 698.6239817650404 699.033618498701 5.860043391623404E-4 0.1666523777711961 0.03222928796615314
604 299 698.646286607177 699.0394932258455 5.624955706779553E-4 0.18015310782503152 0.03262377472094967
535 257 698.6694926372405 699.049285058843 5.432984908503335E-4 0.19073738888627229 0.03911632615094446
886 458 698.7091547073667 699.0896591946541 5.442856753535612E-4 0.19961146587240594 0.03864312680992742
824 416 698.7362900398938 699.1228752183054 5.529574158059859E-4 0.1880840174358662 0.0381529263473747
817 412 698.763051714041 699.1336870498782 5.301351411074577E-4 0.1430126033743692 0.028626463001153717
521 249 698.8052835671657 699.1410367376653 4.802366802359676E-4 0.19805331952616076 0.03169467285583719
483 226 698.8273875016336 699.1699782943125 4.899964290725533E-4 0.12862718137281845 0.024989094331165817
311 145 698.8543717673164 699.178737820789 4.639243671563122E-4 0.12605047092837987 0.023659458563170362
771 388 698.893201427926 699.1834987970313 4.1519482311128147E-4 0.15743794823433582 0.0228350448595356
534 256 698.9279392648584 699.1901963140479 3.7508685129165366E-4 0.13748536379690496 0.0221294812070046
642 316 698.9518301572896 699.2211357980441 3.851508871326417E-4 0.12044843605727289 0.022723247756034046
354 164 698.9815969569275 699.2745383438615 4.189218552527055E-4 0.17781716502728717 0.02345892843925158
542 262 699.0137866597432 699.3219182092436 4.406147461949493E-4 0.12232951336593131 0.021148897340840564
609 301 699.036637260993 699.3617834539267 4.6491844511141223E-4 0.1383040746181003 0.025104866034973885
657 324 699.0637658180598 699.3698199483861 4.3761415147836237E-4 0.10890678036737125 0.023630487168189388
510 242 699.0891311587421 699.3906485049755 4.311143520118468E-4 0.09791927472375468 0.019399592620413113
208 93 699.1282600184009 699.40751061699 3.9926737181125954E-4 0.11583245758054739 0.019962794411032592
415 189 699.1649292483665 699.4496417803955 4.070522236657866E-4 0.13822451971056166 0.02198018104005111
832 422 699.1977892947543 699.4503502412747 3.610848810544464E-4 0.10951886947073525 0.018775875649251254
456 213 699.2292189387568 699.4878568453407 3.6975324739779047E-4 0.21352734033672965 0.031058339493104253
635 310 699.2595439519492 699.50850626375 3.5591034214934756E-4 0.12305316051786346 0.016727303145701637
755 380 699.2837358552264 699.5237350129942 3.430893703175427E-4 0.17092656384129062 0.021957071723814506
457 214 699.3156199192573 699.5398591431333 3.2055246165767925E-4 0.2091809438968522 0.02404071285098836
724 364 699.346537244092 699.5440980867347 2.824137079892946E-4 0.15209137058094194 0.016097110338255227
728 365 699.3831025598332 699.5786670995149 2.79546173831258E-4 0.1278652556172698 0.016492747599137755
882 455 699.4163322131884 699.6147424269626 2.835992464737248E-4 0.23542970608852334 0.020134934138427533
636 311 699.4482163342038 699.6407715177126 2.752200719963922E-4 0.15311760226016835 0.013760600536555012
334 154 699.4802767425688 699.7435078627957 3.7618229718328896E-4 0.14852072347732942 0.02031325069961995
6 4 699.5271779883643 699.7500466893832 3.1849758649296845E-4 0.14441393122141644 0.01687987997974354
61 32 699.5548254930908 699.7544281056868 2.852466587976129E-4 0.09169318100861265 0.011409542036651081
552 267 699.6003604112658 699.7845700284676 2.632376092463219E-4 0.13513573043306254 0.016057028646945144
666 331 699.6332716811271 699.8056703776332 2.463522429206129E-4 0.22026048023463912 0.016751446678664347
710 358 699.6565515333101 699.8195168615478 2.3286765274636902E-4 0.17765387579093153 0.016067392793737995
532 254 699.6865567236088 699.8329788484062 2.092243852789325E-4 0.2006973088036664 0.01422683261589532
458 215 699.7104702996837 699.8388308541379 1.8341445029207692E-4 0.19059989699091254 0.0119215842615394
620 304 699.737754381979 699.8558509662063 1.6874415504881216E-4 0.11855533811990972 0.007593268313973688
404 186 699.7680181406805 699.8608114441228 1.3258822600850558E-4 0.1351328725915787 0.007026972091815868
12 7 699.813669670874 699.8734484386605 8.54136814589222E-5 0.1673212013615711 0.005039258746643557
68 35 699.841486679581 699.905099840292 9.08882657456824E-5 0.060289889357163784 0.0029083431254108257
353 163 699.8775910892557 699.9075067338262 4.2742282776841295E-5 0.11725122473177593 0.0019660884362410367
801 405 699.9302345973643 699.9076455069219 3.2274387324495274E-5 0.13659021108859998 0.0015168521400455773
593 293 699.9668381653337 699.9185095294184 6.904894678060099E-5 0.08663670417373254 0.002692832590248555
652 323 700.0 699.9438501141807 8.022055742064079E-5 0.19058968538790297 0.005936144701024358
id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 693.0 0 0 0
659 326 694.2495420731683 694.2777206358891 4.058687450745141E-5 0.09441231650233081 0.0018263569823193666
856 435 694.3061103471688 694.2956898408355 1.5008744092397411E-5 0.20699157547615532 0.0012606964606181438
224 103 694.3846803685399 694.4099928322477 3.645175612256287E-5 0.11241865790538035 0.0015673801570630934
234 108 694.4107620214216 694.4311403884486 2.9345410713550966E-5 0.09980236214387776 0.0012911609500505367
110 49 694.4981412044094 694.5610770593903 9.061241273025872E-5 0.07637525163541761 0.003443173837547124
321 148 694.6152237380779 694.6084931461234 9.689763400521669E-6 0.11729731330161813 4.554056774844033E-4
209 94 694.6510298495698 694.6750468420369 3.457298858833111E-5 0.10790835379792477 0.0016940275771955941
344 157 694.6790823529062 694.7107746076553 4.561935111331857E-5 0.0611691105725887 0.0014597780660263683
28 15 694.7184783054747 694.7670044608152 6.984522153314122E-5 0.20905504728976362 0.003492155251744971
99 48 694.7531814794663 694.7905304967742 5.375579497486284E-5 0.09115527093009006 0.0023651873135736514
369 173 694.9404158576048 694.9176997381489 3.268893491183447E-5 0.12981294676219002 0.0016670870872963447
267 124 695.0221816596351 695.0089067565092 1.9100335257323805E-5 0.1318872220274429 9.93188460024799E-4
206 91 695.0475115136779 695.0565603823432 1.3018895412252837E-5 0.146047379687301 6.248886166691014E-4
114 51 695.0772423400952 695.0763725989658 1.2512885830050887E-6 0.19021747754830604 6.756755586964466E-5
149 68 695.101470666147 695.0803684920012 3.035932980174498E-5 0.09347541993014033 0.0012143384118832444
302 141 695.13005273284 695.1020958842031 4.021977318503399E-5 0.10749248310173982 0.00172940037567355
1 1 695.1732319258499 695.1735197620088 4.140493714674191E-7 0.13692082702092934 2.111590049011482E-5
90 44 695.2042994811638 695.1789283562538 3.649581981728929E-5 0.13191353042081247 0.002080201093468785
343 156 695.3206304491758 695.2617464301987 8.469331051137872E-5 0.13895613862468065 0.003726396537642369
279 129 695.3435181976351 695.3278219859382 2.257382949550405E-5 0.1391162678903783 0.0012640974746260436
467 218 695.3818047883728 695.3761787853914 8.090589170412465E-6 0.10627226753011154 3.397949554363395E-4
298 138 695.4090126874197 695.4800331407619 1.0211717081428166E-4 0.11455757897231764 0.004595139797698306
525 252 695.4372285143916 695.4844904156579 6.795536337277382E-5 0.16248962821984753 0.0038053877673138313
423 193 695.4629290085339 695.4918857236668 4.163487127201466E-5 0.18043164378611384 0.0029976214337570405
150 69 695.5009238295914 695.6258905411885 1.7964643538471097E-4 0.07584258620665257 0.006467088196059067
50 26 695.5308044998687 695.6396078190096 1.5640759657430196E-4 0.1345984339766241 0.00735094240265936
20 10 695.5570735050793 695.6676931058763 1.5901212876960892E-4 0.09740254722567138 0.00683732553035282
239 110 695.5932768282066 695.692085142713 1.4202880357068378E-4 0.10186661118649885 0.005823013616258589
211 96 695.6159324629067 695.725637659496 1.5768456795461807E-4 0.1075716054350194 0.007253281194998821
32 17 695.6484975434306 695.7881359674519 2.0069101038515822E-4 0.10635959966294228 0.009432206010922558
190 82 695.6798583773494 695.8361418734017 2.2459812971419965E-4 0.12970166282125956 0.011903354455152103
173 76 695.70144119699 695.8456592217735 2.0725576551676512E-4 0.0677952185933544 0.006839247042594086
124 56 695.726967274488 695.8559002166714 1.852868419213662E-4 0.12825779919000455 0.009078791130400077
121 54 695.7549788693783 695.8567396727101 1.4623815151901509E-4 0.09977685439901837 0.005849358177549087
86 43 695.7800407405683 695.8807069701685 1.446601818269413E-4 0.12261592358300599 0.007232799292488139
739 372 695.8277719402166 695.8828003971856 7.907719078213129E-5 0.15449046930362856 0.004111892770584648
561 274 695.8572110510557 695.8933658869871 5.195456330480621E-5 0.17402725980578831 0.002337885770234146
698 350 695.8856892136225 695.898410491199 1.828036590498228E-5 0.1371062467701511 8.957117576149713E-4
516 246 695.9120979794836 695.9128860616011 1.132443633690989E-6 0.1852508974129578 7.926868820110183E-5
332 152 695.9387382102425 695.951062921433 1.7709163542077673E-5 0.11928972707513288 8.500152328366892E-4
701 352 695.9707635702782 695.9692782697066 2.134146747573589E-6 0.13955923710828977 1.2591097882525977E-4
772 389 696.0050083527142 696.0236535501136 2.6788166327896722E-5 0.15015154926227528 0.0016608175454714224
333 153 696.0428450519721 696.0523886594023 1.3711047595895818E-5 0.1370990702855629 7.403749524252551E-4
598 294 696.0724934436581 696.1176471320601 6.486502473835172E-5 0.1731431897314014 0.004086375232888693
562 275 696.0944934842257 696.1226373703588 4.0429494204347234E-5 0.13003237693943384 0.002183129174151586
876 450 696.123681575822 696.1417866691646 2.6007766936671163E-5 0.09695037464499834 9.882668272937726E-4
678 339 696.1535428357059 696.1419940392909 1.6589713756532204E-5 0.1511781314195949 8.626397498299948E-4
482 225 696.1805656843044 696.1546817345901 3.718131960240514E-5 0.16330038911987335 0.0024167143878203964
517 247 696.2037933366971 696.1627857819273 5.890512335243974E-5 0.14808077640840367 0.003475300321757466
503 239 696.2284294037557 696.1666797835791 8.869947667685887E-5 0.17537778589334777 0.005321810382769229
875 449 696.2647184683572 696.2468064998893 2.57264640938004E-5 0.10845039729404922 0.0010290289166478416
658 325 696.2920497851089 696.2666522806301 3.647669236444186E-5 0.13465872641773335 0.0018602570604320688
17 8 696.3473059469898 696.275232428914 1.0351297119145834E-4 0.229949796902387 0.009419394095889242
177 77 696.3804419579805 696.2788077951151 1.4596762349727133E-4 0.19111587486480386 0.00817394198613108
131 58 696.4037620369411 696.3309855617246 1.045141990311121E-4 0.13777792814588194 0.004703001533470326
183 79 696.4275827334955 696.3377941288593 1.289440346240254E-4 0.14417514748267163 0.0074785350637475625
48 25 696.4569249011213 696.3791460124402 1.116904334750427E-4 0.1457912371261553 0.00614279380838714
168 74 696.4891293763803 696.3964876510556 1.3303014441843516E-4 0.0976762559134081 0.005587106029965467
152 70 696.520458348041 696.463971160677 8.110568486376999E-5 0.06266393199739356 0.0025142054410720732
240 111 696.546143281268 696.490399936492 8.00346204068316E-5 0.1294197071555263 0.0036814854424064665
147 67 696.5726242405462 696.4994277622446 1.0509194320055809E-4 0.07424710377105512 0.00367811386677244
163 72 696.593677630519 696.5210274870145 1.0430430760515055E-4 0.10057539999594944 0.00448495660594055
116 52 696.6200689951153 696.5247217779329 1.3688992536978753E-4 0.13366697297863134 0.006433638964430209
322 149 696.6513562029807 696.5629299097502 1.269465965435425E-4 0.1397735516982782 0.006474087221871916
247 116 696.6746915877195 696.5640575140271 1.5882828362867878E-4 0.09545428580695443 0.006670597103560146
309 144 696.7061835816806 696.5720456258425 1.9256867495681662E-4 0.1613468488563841 0.01213146864788008
53 29 696.7474121751454 696.5884752051288 2.2816479984083643E-4 0.13526109684384785 0.011636065507628267
34 18 696.7695105094521 696.6233288659654 2.098431640591766E-4 0.1473581726601145 0.011121361547622962
70 36 696.7931479907436 696.7255434666981 9.703178630294538E-5 0.08051446162307928 0.0033960160842920356
306 142 696.8641362977644 696.9398954887448 1.0870261764437041E-4 0.08004076289615902 0.0036957841011109995
466 217 696.8989889286657 696.9669931360891 9.757163264980588E-5 0.132813031078011 0.004780870818052287
403 185 696.9227529125646 697.0138657887305 1.3071888614838125E-4 0.1377682565133968 0.007712189460133898
27 14 696.9653146632338 697.0358089401486 1.011343692973279E-4 0.11919958058384919 0.004753177907618342
182 78 696.9970382520962 697.0840942005806 1.2488586270814094E-4 0.13492093375554276 0.006493875696457441
142 63 697.0226725211064 697.0958258276106 1.0494010119390155E-4 0.0790680515639687 0.003672799378108707
540 261 697.0628201440433 697.1309663367746 9.775235360639378E-5 0.0993332387609609 0.003909982152844756
