id1 id2 id3 Opt Opt_original cycle_time
2 89 2 596.5281173508366 15.678637501151574 15.698634590532027
2 90 2 612.2267519413685 15.678637501151574 15.698634590532027
2 91 2 627.9253865319006 15.678637501151574 15.698634590532027
2 92 2 643.6240211224326 15.678637501151574 15.698634590532027
2 93 1 659.3226557129647 15.678637501151574 15.698634590532027
2 94 1 675.0212903034967 15.678637501151574 15.698634590532027
2 95 1 690.7199248940287 15.678637501151574 15.698634590532027
3 96 2 13.415384420711204 13.415384420711204 13.435780315550659
3 97 2 26.851164736261865 13.415384420711204 13.435780315550659
3 98 2 40.28694505181252 13.415384420711204 13.435780315550659
3 99 2 53.72272536736318 13.415384420711204 13.435780315550659
3 100 2 67.15850568291384 13.415384420711204 13.435780315550659
3 101 3 80.5942859984645 13.415384420711204 13.435780315550659
3 102 3 94.03006631401516 13.415384420711204 13.435780315550659
3 103 3 107.46584662956582 13.415384420711204 13.435780315550659
3 104 3 120.90162694511648 13.415384420711204 13.435780315550659
3 105 2 134.33740726066713 13.415384420711204 13.435780315550659
3 106 2 147.7731875762178 13.415384420711204 13.435780315550659
3 107 2 161.20896789176845 13.415384420711204 13.435780315550659
3 108 2 174.6447482073191 13.415384420711204 13.435780315550659
3 109 2 188.08052852286977 13.415384420711204 13.435780315550659
3 110 1 201.51630883842043 13.415384420711204 13.435780315550659
3 111 1 214.9520891539711 13.415384420711204 13.435780315550659
3 112 1 228.38786946952175 13.415384420711204 13.435780315550659
3 113 1 241.8236497850724 13.415384420711204 13.435780315550659
3 114 2 255.25943010062306 13.415384420711204 13.435780315550659
3 115 3 268.6952104161737 13.415384420711204 13.435780315550659
3 116 3 282.13099073172435 13.415384420711204 13.435780315550659
3 117 3 295.56677104727504 13.415384420711204 13.435780315550659
3 118 3 309.00255136282567 13.415384420711204 13.435780315550659
3 119 2 322.4383316783763 13.415384420711204 13.435780315550659
3 120 2 335.874111993927 13.415384420711204 13.435780315550659
3 121 2 349.3098923094777 13.415384420711204 13.435780315550659
3 122 2 362.7456726250283 13.415384420711204 13.435780315550659
3 123 2 376.18145294057894 13.415384420711204 13.435780315550659
3 124 1 389.6172332561296 13.415384420711204 13.435780315550659
3 125 1 403.0530135716803 13.415384420711204 13.435780315550659
3 126 1 416.48879388723094 13.415384420711204 13.435780315550659
3 127 1 429.92457420278157 13.415384420711204 13.435780315550659
3 128 1 443.36035451833226 13.415384420711204 13.435780315550659
3 129 2 456.79613483388295 13.415384420711204 13.435780315550659
3 130 2 470.2319151494336 13.415384420711204 13.435780315550659
3 131 2 483.6676954649842 13.415384420711204 13.435780315550659
3 132 2 497.1034757805349 13.415384420711204 13.435780315550659
3 133 2 510.5392560960856 13.415384420711204 13.435780315550659
3 134 2 523.9750364116362 13.415384420711204 13.435780315550659
3 135 2 537.4108167271869 13.415384420711204 13.435780315550659
3 136 2 550.8465970427376 13.415384420711204 13.435780315550659
3 137 2 564.2823773582883 13.415384420711204 13.435780315550659
3 138 2 577.718157673839 13.415384420711204 13.435780315550659
3 139 1 591.1539379893895 13.415384420711204 13.435780315550659
3 140 1 604.5897183049402 13.415384420711204 13.435780315550659
3 141 1 618.0254986204909 13.415384420711204 13.435780315550659
3 142 1 631.4612789360415 13.415384420711204 13.435780315550659
3 143 1 644.8970592515922 13.415384420711204 13.435780315550659
3 144 2 658.3328395671429 13.415384420711204 13.435780315550659
3 145 2 671.7686198826935 13.415384420711204 13.435780315550659
3 146 2 685.2044001982442 13.415384420711204 13.435780315550659
3 147 2 698.6401805137948 13.415384420711204 13.435780315550659
4 148 3 12.665278930163849 12.665278930163849 12.685993187614145
4 149 3 25.351272117777995 12.665278930163849 12.685993187614145
4 150 3 38.03726530539214 12.665278930163849 12.685993187614145
4 151 3 50.723258493006284 12.665278930163849 12.685993187614145
4 152 3 63.40925168062043 12.665278930163849 12.685993187614145
4 153 1 76.09524486823457 12.665278930163849 12.685993187614145
4 154 1 88.78123805584872 12.665278930163849 12.685993187614145
4 155 1 101.46723124346286 12.665278930163849 12.685993187614145
4 156 1 114.153224431077 12.665278930163849 12.685993187614145
4 157 1 126.83921761869115 12.665278930163849 12.685993187614145
4 158 3 139.5252108063053 12.665278930163849 12.685993187614145
4 159 3 152.21120399391944 12.665278930163849 12.685993187614145
4 160 3 164.89719718153358 12.665278930163849 12.685993187614145
4 161 2 177.58319036914773 12.665278930163849 12.685993187614145
4 162 2 190.26918355676187 12.665278930163849 12.685993187614145
4 163 2 202.95517674437602 12.665278930163849 12.685993187614145
4 164 2 215.64116993199016 12.665278930163849 12.685993187614145
4 165 2 228.3271631196043 12.665278930163849 12.685993187614145
4 166 2 241.01315630721845 12.665278930163849 12.685993187614145
4 167 3 253.6991494948326 12.665278930163849 12.685993187614145
4 168 4 266.3851426824467 12.665278930163849 12.685993187614145
4 169 1 279.07113587006086 12.665278930163849 12.685993187614145
4 170 1 291.757129057675 12.665278930163849 12.685993187614145
4 171 1 304.44312224528915 12.665278930163849 12.685993187614145
4 172 1 317.1291154329033 12.665278930163849 12.685993187614145
4 173 3 329.81510862051744 12.665278930163849 12.685993187614145
4 174 2 342.5011018081316 12.665278930163849 12.685993187614145
4 175 2 355.1870949957457 12.665278930163849 12.685993187614145
4 176 2 367.87308818335987 12.665278930163849 12.685993187614145
4 177 2 380.559081370974 12.665278930163849 12.685993187614145
4 178 3 393.24507455858816 12.665278930163849 12.685993187614145
4 179 2 405.9310677462023 12.665278930163849 12.685993187614145
4 180 2 418.61706093381645 12.665278930163849 12.685993187614145
4 181 2 431.3030541214306 12.665278930163849 12.685993187614145
4 182 2 443.98904730904474 12.665278930163849 12.685993187614145
4 183 3 456.6750404966589 12.665278930163849 12.685993187614145
4 184 3 469.361033684273 12.665278930163849 12.685993187614145
4 185 2 482.04702687188717 12.665278930163849 12.685993187614145
4 186 2 494.7330200595013 12.665278930163849 12.685993187614145
4 187 3 507.41901324711546 12.665278930163849 12.685993187614145
4 188 3 520.1050064347296 12.665278930163849 12.685993187614145
4 189 3 532.7909996223437 12.665278930163849 12.685993187614145
4 190 2 545.4769928099579 12.665278930163849 12.685993187614145
4 191 2 558.162985997572 12.665278930163849 12.685993187614145
4 192 2 570.8489791851862 12.665278930163849 12.685993187614145
4 193 2 583.5349723728003 12.665278930163849 12.685993187614145
4 194 3 596.2209655604145 12.665278930163849 12.685993187614145
4 195 2 608.9069587480286 12.665278930163849 12.685993187614145
4 196 2 621.5929519356428 12.665278930163849 12.685993187614145
4 197 2 634.2789451232569 12.665278930163849 12.685993187614145
4 198 2 646.964938310871 12.665278930163849 12.685993187614145
4 199 3 659.6509314984852 12.665278930163849 12.685993187614145
4 200 2 672.3369246860993 12.665278930163849 12.685993187614145
4 201 3 685.0229178737135 12.665278930163849 12.685993187614145
4 202 3 697.7089110613276 12.665278930163849 12.685993187614145
5 203 2 14.58998514708049 14.58998514708049 14.610168328716743
5 204 2 29.200153475797233 14.58998514708049 14.610168328716743
5 205 2 43.810321804513976 14.58998514708049 14.610168328716743
5 206 2 58.42049013323072 14.58998514708049 14.610168328716743
5 207 2 73.03065846194747 14.58998514708049 14.610168328716743
5 208 2 87.64082679066419 14.58998514708049 14.610168328716743
5 209 2 102.25099511938095 14.58998514708049 14.610168328716743
5 210 2 116.8611634480977 14.58998514708049 14.610168328716743
5 211 2 131.47133177681442 14.58998514708049 14.610168328716743
5 212 2 146.08150010553118 14.58998514708049 14.610168328716743
5 213 2 160.6916684342479 14.58998514708049 14.610168328716743
5 214 3 175.30183676296465 14.58998514708049 14.610168328716743
5 215 3 189.9120050916814 14.58998514708049 14.610168328716743
5 216 3 204.52217342039813 14.58998514708049 14.610168328716743
5 217 3 219.1323417491149 14.58998514708049 14.610168328716743
5 218 3 233.7425100778316 14.58998514708049 14.610168328716743
5 219 3 248.35267840654836 14.58998514708049 14.610168328716743
5 220 1 262.96284673526515 14.58998514708049 14.610168328716743
5 221 2 277.57301506398187 14.58998514708049 14.610168328716743
5 222 2 292.1831833926986 14.58998514708049 14.610168328716743
5 223 2 306.7933517214153 14.58998514708049 14.610168328716743
5 224 2 321.4035200501321 14.58998514708049 14.610168328716743
5 225 3 336.0136883788488 14.58998514708049 14.610168328716743
5 226 3 350.62385670756555 14.58998514708049 14.610168328716743
5 227 3 365.23402503628233 14.58998514708049 14.610168328716743
5 228 3 379.84419336499906 14.58998514708049 14.610168328716743
5 229 4 394.4543616937158 14.58998514708049 14.610168328716743
5 230 3 409.0645300224325 14.58998514708049 14.610168328716743
5 231 3 423.6746983511493 14.58998514708049 14.610168328716743
5 232 3 438.284866679866 14.58998514708049 14.610168328716743
5 233 2 452.89503500858274 14.58998514708049 14.610168328716743
5 234 2 467.5052033372995 14.58998514708049 14.610168328716743
5 235 3 482.11537166601624 14.58998514708049 14.610168328716743
5 236 3 496.72553999473297 14.58998514708049 14.610168328716743
5 237 2 511.33570832344975 14.58998514708049 14.610168328716743
5 238 2 525.9458766521665 14.58998514708049 14.610168328716743
5 239 3 540.5560449808833 14.58998514708049 14.610168328716743
5 240 3 555.1662133095999 14.58998514708049 14.610168328716743
5 241 3 569.7763816383167 14.58998514708049 14.610168328716743
5 242 3 584.3865499670335 14.58998514708049 14.610168328716743
5 243 4 598.9967182957502 14.58998514708049 14.610168328716743
5 244 3 613.6068866244669 14.58998514708049 14.610168328716743
5 245 3 628.2170549531837 14.58998514708049 14.610168328716743
5 246 3 642.8272232819004 14.58998514708049 14.610168328716743
5 247 2 657.4373916106172 14.58998514708049 14.610168328716743
5 248 3 672.047559939334 14.58998514708049 14.610168328716743
5 249 2 686.6577282680506 14.58998514708049 14.610168328716743
6 250 4 13.182815945398552 13.182815945398552 13.203215975845858
6 251 4 26.38603192124441 13.182815945398552 13.203215975845858
6 252 4 39.58924789709027 13.182815945398552 13.203215975845858
6 253 4 52.792463872936125 13.182815945398552 13.203215975845858
6 254 4 65.99567984878198 13.182815945398552 13.203215975845858
6 255 4 79.19889582462784 13.182815945398552 13.203215975845858
6 256 4 92.4021118004737 13.182815945398552 13.203215975845858
6 257 4 105.60532777631954 13.182815945398552 13.203215975845858
6 258 3 118.8085437521654 13.182815945398552 13.203215975845858
6 259 3 132.01175972801127 13.182815945398552 13.203215975845858
6 260 3 145.21497570385714 13.182815945398552 13.203215975845858
6 261 3 158.41819167970297 13.182815945398552 13.203215975845858
6 262 3 171.62140765554884 13.182815945398552 13.203215975845858
6 263 3 184.8246236313947 13.182815945398552 13.203215975845858
6 264 3 198.02783960724054 13.182815945398552 13.203215975845858
6 265 3 211.2310555830864 13.182815945398552 13.203215975845858
6 266 3 224.43427155893227 13.182815945398552 13.203215975845858
6 267 4 237.63748753477813 13.182815945398552 13.203215975845858
6 268 4 250.840703510624 13.182815945398552 13.203215975845858
6 269 2 264.04391948646986 13.182815945398552 13.203215975845858
6 270 3 277.2471354623157 13.182815945398552 13.203215975845858
6 271 3 290.45035143816153 13.182815945398552 13.203215975845858
6 272 3 303.6535674140074 13.182815945398552 13.203215975845858
6 273 3 316.85678338985326 13.182815945398552 13.203215975845858
6 274 4 330.0599993656991 13.182815945398552 13.203215975845858
6 275 3 343.263215341545 13.182815945398552 13.203215975845858
6 276 4 356.46643131739086 13.182815945398552 13.203215975845858
6 277 4 369.6696472932367 13.182815945398552 13.203215975845858
6 278 4 382.87286326908253 13.182815945398552 13.203215975845858
6 279 5 396.0760792449284 13.182815945398552 13.203215975845858
6 280 4 409.27929522077426 13.182815945398552 13.203215975845858
6 281 4 422.4825111966201 13.182815945398552 13.203215975845858
6 282 4 435.685727172466 13.182815945398552 13.203215975845858
6 283 3 448.88894314831185 13.182815945398552 13.203215975845858
6 284 3 462.0921591241577 13.182815945398552 13.203215975845858
6 285 4 475.2953751000036 13.182815945398552 13.203215975845858
6 286 3 488.49859107584945 13.182815945398552 13.203215975845858
6 287 3 501.70180705169525 13.182815945398552 13.203215975845858
6 288 3 514.9050230275411 13.182815945398552 13.203215975845858
6 289 3 528.1082390033871 13.182815945398552 13.203215975845858
6 290 4 541.311454979233 13.182815945398552 13.203215975845858
6 291 4 554.5146709550787 13.182815945398552 13.203215975845858
6 292 4 567.7178869309246 13.182815945398552 13.203215975845858
6 293 3 580.9211029067704 13.182815945398552 13.203215975845858
6 294 2 594.1243188826163 13.182815945398552 13.203215975845858
6 295 3 607.3275348584622 13.182815945398552 13.203215975845858
6 296 3 620.530750834308 13.182815945398552 13.203215975845858
6 297 3 633.7339668101539 13.182815945398552 13.203215975845858
6 298 3 646.9371827859998 13.182815945398552 13.203215975845858
6 299 4 660.1403987618456 13.182815945398552 13.203215975845858
6 300 4 673.3436147376915 13.182815945398552 13.203215975845858
6 301 3 686.5468307135374 13.182815945398552 13.203215975845858
6 302 4 699.7500466893832 13.182815945398552 13.203215975845858
7 303 5 21.644095174571962 21.644095174571962 21.663738988797704
7 304 3 43.30783416336966 21.644095174571962 21.663738988797704
7 305 5 64.97157315216737 21.644095174571962 21.663738988797704
7 306 3 86.63531214096507 21.644095174571962 21.663738988797704
7 307 5 108.29905112976277 21.644095174571962 21.663738988797704
7 308 4 129.9627901185605 21.644095174571962 21.663738988797704
7 309 4 151.62652910735818 21.644095174571962 21.663738988797704
7 310 4 173.29026809615587 21.644095174571962 21.663738988797704
7 311 4 194.9540070849536 21.644095174571962 21.663738988797704
7 312 4 216.6177460737513 21.644095174571962 21.663738988797704
7 313 3 238.281485062549 21.644095174571962 21.663738988797704
7 314 3 259.9452240513467 21.644095174571962 21.663738988797704
7 315 4 281.60896304014443 21.644095174571962 21.663738988797704
7 316 4 303.27270202894215 21.644095174571962 21.663738988797704
7 317 3 324.9364410177398 21.644095174571962 21.663738988797704
7 318 4 346.6001800065375 21.644095174571962 21.663738988797704
7 319 5 368.26391899533525 21.644095174571962 21.663738988797704
7 320 2 389.92765798413296 21.644095174571962 21.663738988797704
7 321 5 411.5913969729307 21.644095174571962 21.663738988797704
7 322 3 433.25513596172834 21.644095174571962 21.663738988797704
7 323 4 454.91887495052606 21.644095174571962 21.663738988797704
7 324 4 476.5826139393238 21.644095174571962 21.663738988797704
7 325 4 498.24635292812144 21.644095174571962 21.663738988797704
7 326 4 519.9100919169191 21.644095174571962 21.663738988797704
7 327 5 541.5738309057168 21.644095174571962 21.663738988797704
7 328 3 563.2375698945145 21.644095174571962 21.663738988797704
7 329 4 584.9013088833123 21.644095174571962 21.663738988797704
7 330 4 606.56504787211 21.644095174571962 21.663738988797704
7 331 4 628.2287868609076 21.644095174571962 21.663738988797704
7 332 4 649.8925258497053 21.644095174571962 21.663738988797704
7 333 3 671.556264838503 21.644095174571962 21.663738988797704
7 334 5 693.2200038273007 21.644095174571962 21.663738988797704
8 335 3 16.213002097833304 16.213002097833304 16.232969419870976
8 336 3 32.44597151770428 16.213002097833304 16.232969419870976
8 337 4 48.678940937575256 16.213002097833304 16.232969419870976
8 338 6 64.91191035744623 16.213002097833304 16.232969419870976
8 339 5 81.14487977731721 16.213002097833304 16.232969419870976
8 340 5 97.3778491971882 16.213002097833304 16.232969419870976
8 341 4 113.61081861705915 16.213002097833304 16.232969419870976
8 342 5 129.84378803693014 16.213002097833304 16.232969419870976
8 343 4 146.07675745680112 16.213002097833304 16.232969419870976
8 344 4 162.3097268766721 16.213002097833304 16.232969419870976
8 345 4 178.54269629654308 16.213002097833304 16.232969419870976
8 346 5 194.77566571641404 16.213002097833304 16.232969419870976
8 347 5 211.00863513628502 16.213002097833304 16.232969419870976
8 348 4 227.241604556156 16.213002097833304 16.232969419870976
8 349 4 243.47457397602696 16.213002097833304 16.232969419870976
8 350 4 259.7075433958979 16.213002097833304 16.232969419870976
8 351 4 275.9405128157689 16.213002097833304 16.232969419870976
8 352 4 292.1734822356399 16.213002097833304 16.232969419870976
8 353 4 308.40645165551086 16.213002097833304 16.232969419870976
8 354 4 324.63942107538185 16.213002097833304 16.232969419870976
8 355 4 340.87239049525283 16.213002097833304 16.232969419870976
8 356 3 357.10535991512376 16.213002097833304 16.232969419870976
8 357 3 373.33832933499474 16.213002097833304 16.232969419870976
8 358 3 389.5712987548657 16.213002097833304 16.232969419870976
8 359 3 405.8042681747367 16.213002097833304 16.232969419870976
8 360 5 422.0372375946077 16.213002097833304 16.232969419870976
8 361 5 438.2702070144787 16.213002097833304 16.232969419870976
8 362 5 454.50317643434965 16.213002097833304 16.232969419870976
8 363 5 470.7361458542206 16.213002097833304 16.232969419870976
8 364 4 486.96911527409156 16.213002097833304 16.232969419870976
8 365 5 503.20208469396255 16.213002097833304 16.232969419870976
8 366 5 519.4350541138335 16.213002097833304 16.232969419870976
8 367 4 535.6680235337045 16.213002097833304 16.232969419870976
8 368 3 551.9009929535755 16.213002097833304 16.232969419870976
8 369 5 568.1339623734465 16.213002097833304 16.232969419870976
8 370 5 584.3669317933175 16.213002097833304 16.232969419870976
8 371 5 600.5999012131884 16.213002097833304 16.232969419870976
8 372 4 616.8328706330594 16.213002097833304 16.232969419870976
8 373 4 633.0658400529304 16.213002097833304 16.232969419870976
8 374 5 649.2988094728014 16.213002097833304 16.232969419870976
8 375 4 665.5317788926724 16.213002097833304 16.232969419870976
8 376 4 681.7647483125432 16.213002097833304 16.232969419870976
8 377 6 697.9977177324142 16.213002097833304 16.232969419870976
9 378 4 16.295240930256323 16.295240930256323 16.315060814000425
9 379 4 32.610301744256745 16.295240930256323 16.315060814000425
9 380 5 48.92536255825718 16.295240930256323 16.315060814000425
9 381 7 65.2404233722576 16.295240930256323 16.315060814000425
9 382 6 81.55548418625803 16.295240930256323 16.315060814000425
9 383 6 97.87054500025845 16.295240930256323 16.315060814000425
9 384 5 114.18560581425888 16.295240930256323 16.315060814000425
9 385 6 130.5006666282593 16.295240930256323 16.315060814000425
9 386 5 146.8157274422597 16.295240930256323 16.315060814000425
9 387 5 163.13078825626013 16.295240930256323 16.315060814000425
9 388 5 179.44584907026055 16.295240930256323 16.315060814000425
9 389 6 195.760909884261 16.295240930256323 16.315060814000425
9 390 6 212.07597069826141 16.295240930256323 16.315060814000425
9 391 5 228.39103151226183 16.295240930256323 16.315060814000425
9 392 5 244.70609232626228 16.295240930256323 16.315060814000425
9 393 5 261.0211531402627 16.295240930256323 16.315060814000425
9 394 5 277.33621395426314 16.295240930256323 16.315060814000425
9 395 5 293.6512747682636 16.295240930256323 16.315060814000425
9 396 5 309.966335582264 16.295240930256323 16.315060814000425
9 397 5 326.2813963962644 16.295240930256323 16.315060814000425
9 398 5 342.5964572102648 16.295240930256323 16.315060814000425
9 399 4 358.91151802426526 16.295240930256323 16.315060814000425
9 400 4 375.2265788382657 16.295240930256323 16.315060814000425
9 401 4 391.5416396522661 16.295240930256323 16.315060814000425
9 402 6 407.85670046626655 16.295240930256323 16.315060814000425
9 403 6 424.171761280267 16.295240930256323 16.315060814000425
9 404 6 440.4868220942674 16.295240930256323 16.315060814000425
9 405 4 456.8018829082678 16.295240930256323 16.315060814000425
9 406 6 473.1169437222683 16.295240930256323 16.315060814000425
9 407 5 489.43200453626866 16.295240930256323 16.315060814000425
9 408 4 505.7470653502691 16.295240930256323 16.315060814000425
9 409 6 522.0621261642694 16.295240930256323 16.315060814000425
9 410 5 538.37718697827 16.295240930256323 16.315060814000425
9 411 5 554.6922477922703 16.295240930256323 16.315060814000425
9 412 6 571.0073086062708 16.295240930256323 16.315060814000425
9 413 6 587.3223694202712 16.295240930256323 16.315060814000425
9 414 5 603.6374302342716 16.295240930256323 16.315060814000425
9 415 5 619.9524910482721 16.295240930256323 16.315060814000425
9 416 5 636.2675518622725 16.295240930256323 16.315060814000425
9 417 3 652.5826126762729 16.295240930256323 16.315060814000425
9 418 5 668.8976734902733 16.295240930256323 16.315060814000425
9 419 5 685.2127343042738 16.295240930256323 16.315060814000425
10 420 5 11.707159253631248 11.707159253631248 11.728033232831955
10 421 6 23.4351924864632 11.707159253631248 11.728033232831955
10 422 5 35.163225719295156 11.707159253631248 11.728033232831955
10 423 6 46.89125895212711 11.707159253631248 11.728033232831955
10 424 3 58.619292184959065 11.707159253631248 11.728033232831955
10 425 3 70.34732541779103 11.707159253631248 11.728033232831955
10 426 7 82.07535865062297 11.707159253631248 11.728033232831955
10 427 7 93.80339188345492 11.707159253631248 11.728033232831955
10 428 6 105.53142511628688 11.707159253631248 11.728033232831955
10 429 6 117.25945834911884 11.707159253631248 11.728033232831955
10 430 7 128.9874915819508 11.707159253631248 11.728033232831955
10 431 6 140.71552481478275 11.707159253631248 11.728033232831955
10 432 5 152.44355804761472 11.707159253631248 11.728033232831955
10 433 6 164.17159128044668 11.707159253631248 11.728033232831955
10 434 6 175.8996245132786 11.707159253631248 11.728033232831955
10 435 4 187.62765774611057 11.707159253631248 11.728033232831955
10 436 4 199.35569097894253 11.707159253631248 11.728033232831955
10 437 7 211.0837242117745 11.707159253631248 11.728033232831955
10 438 4 222.81175744460646 11.707159253631248 11.728033232831955
10 439 5 234.5397906774384 11.707159253631248 11.728033232831955
10 440 5 246.26782391027035 11.707159253631248 11.728033232831955
10 441 4 257.9958571431023 11.707159253631248 11.728033232831955
10 442 5 269.7238903759342 11.707159253631248 11.728033232831955
10 443 5 281.4519236087662 11.707159253631248 11.728033232831955
10 444 6 293.17995684159814 11.707159253631248 11.728033232831955
10 445 5 304.9079900744301 11.707159253631248 11.728033232831955
10 446 4 316.63602330726206 11.707159253631248 11.728033232831955
10 447 6 328.364056540094 11.707159253631248 11.728033232831955
10 448 6 340.09208977292593 11.707159253631248 11.728033232831955
10 449 5 351.8201230057579 11.707159253631248 11.728033232831955
10 450 5 363.54815623858985 11.707159253631248 11.728033232831955
10 451 5 375.27618947142184 11.707159253631248 11.728033232831955
10 452 5 387.0042227042538 11.707159253631248 11.728033232831955
10 453 6 398.7322559370857 11.707159253631248 11.728033232831955
10 454 7 410.4602891699177 11.707159253631248 11.728033232831955
10 455 7 422.18832240274963 11.707159253631248 11.728033232831955
10 456 4 433.9163556355816 11.707159253631248 11.728033232831955
10 457 3 445.64438886841356 11.707159253631248 11.728033232831955
10 458 5 457.3724221012455 11.707159253631248 11.728033232831955
10 459 7 469.1004553340775 11.707159253631248 11.728033232831955
10 460 5 480.8284885669094 11.707159253631248 11.728033232831955
10 461 4 492.55652179974135 11.707159253631248 11.728033232831955
10 462 5 504.28455503257334 11.707159253631248 11.728033232831955
10 463 4 516.0125882654053 11.707159253631248 11.728033232831955
10 464 4 527.7406214982373 11.707159253631248 11.728033232831955
10 465 6 539.4686547310693 11.707159253631248 11.728033232831955
10 466 4 551.1966879639012 11.707159253631248 11.728033232831955
