OperationID Site_ID Site_time_routing
154 334 675.308453597445
14 24 675.3499471617473
82 175 675.3832877683474
316 630 675.4231864339417
428 826 675.4572806886011
157 338 675.4959118399277
471 891 675.5358516655095
351 687 675.5617353792387
0 0 672.0
451 858 673.2780646838331
481 912 673.301095602235
31 67 673
