114 103
1 0.6 0.5 0.024 0.019 0.01 126 118 W 131.5085 1.0289 1
1 0.6 0.5 0.024 0.019 0.01 126 119 W 109.3021 0.714 1
1 0.6 0.5 0.024 0.019 0.01 126 120 W 238.8508 0.9338 1
1 0.6 0.5 0.024 0.019 0.01 126 121 W 108.5926 0.8529 1
1 0.6 0.5 0.024 0.019 0.01 126 122 W 215.916 1.0035 1
1 0.6 0.5 0.024 0.019 0.01 126 123 W 279.6814 0.8842 1
1 0.6 0.5 0.024 0.019 0.01 126 124 W 169.0561 0.5924 1
1 0.6 0.5 0.024 0.019 0.01 126 126 W 68.2365 0.6337 1
1 0.6 0.5 0.024 0.019 0.01 126 127 W 178.2123 0.6062 1
1 0.6 0.5 0.024 0.019 0.01 125 115 W 68.9179 0.8268 1
1 0.6 0.5 0.024 0.019 0.01 125 116 W 91.9506 0.6488 1
1 0.6 0.5 0.024 0.019 0.01 125 117 W 107.4956 0.6168 1
1 0.6 0.5 0.024 0.019 0.01 125 118 W 157.0222 0.9064 1
1 0.6 0.5 0.024 0.019 0.01 125 119 W 91.3357 0.793 1
1 0.6 0.5 0.024 0.019 0.01 125 123 W 149.1028 0.8738 1
1 0.6 0.5 0.024 0.019 0.01 125 125 W 144.379 0.6287 1
1 0.6 0.5 0.024 0.019 0.01 125 126 W 72.8025 0.7551 1
1 0.6 0.5 0.024 0.019 0.01 125 127 W 114.2118 0.683 1
1 0.6 0.5 0.024 0.019 0.01 125 128 W 62.6924 0.4836 1
1 0.6 0.5 0.024 0.019 0.01 124 112 W 118.4617 0.7001 1
1 0.6 0.5 0.024 0.019 0.01 124 114 W 121.2481 0.5697 1
1 0.6 0.5 0.024 0.019 0.01 124 116 W 230.503 1.0191 1
1 0.6 0.5 0.024 0.019 0.01 124 119 W 180.9529 0.6028 1
1 0.6 0.5 0.024 0.019 0.01 124 122 W 100.8254 0.4785 1
1 0.6 0.5 0.024 0.019 0.01 124 123 W 65.9947 0.7626 1
1 0.6 0.5 0.024 0.019 0.01 124 125 W 187.1543 0.6445 1
1 0.6 0.5 0.024 0.019 0.01 124 129 W 70.98 0.5061 1
1 0.6 0.5 0.024 0.019 0.01 123 111 W 133.6698 0.7478 1
1 0.6 0.5 0.024 0.019 0.01 123 112 W 101.7249 0.6351 1
1 0.6 0.5 0.024 0.019 0.01 123 113 W 160.4711 0.7113 1
1 0.6 0.5 0.024 0.019 0.01 123 114 W 88.9601 0.522 1
1 0.6 0.5 0.024 0.019 0.01 123 121 W 148.5484 0.6237 1
1 0.6 0.5 0.024 0.019 0.01 123 122 W 91.9193 0.6667 1
1 0.6 0.5 0.024 0.019 0.01 123 124 W 207.0086 0.9059 1
1 0.6 0.5 0.024 0.019 0.01 123 125 W 76.5181 0.6375 1
1 0.6 0.5 0.024 0.019 0.01 123 126 W 143.9152 0.5193 1
1 0.6 0.5 0.024 0.019 0.01 123 128 W 169.4794 0.6822 1
1 0.6 0.5 0.024 0.019 0.01 123 129 W 187.8852 0.6125 1
1 0.6 0.5 0.024 0.019 0.01 122 105 W 122.8754 0.5128 1
1 0.6 0.5 0.024 0.019 0.01 122 112 W 134.1986 0.7028 1
1 0.6 0.5 0.024 0.019 0.01 122 113 W 128.1098 0.6975 1
1 0.6 0.5 0.024 0.019 0.01 122 117 W 344.3045 0.7424 1
1 0.6 0.5 0.024 0.019 0.01 122 121 W 147.8627 0.9293 1
1 0.6 0.5 0.024 0.019 0.01 122 122 W 97.947 0.7606 1
1 0.6 0.5 0.024 0.019 0.01 122 123 W 73.5287 0.6095 1
1 0.6 0.5 0.024 0.019 0.01 122 124 W 245.7558 0.6108 1
1 0.6 0.5 0.024 0.019 0.01 122 129 W 238.8214 0.7195 1
1 0.6 0.5 0.024 0.019 0.01 122 130 W 60.4772 0.5843 1
1 0.6 0.5 0.024 0.019 0.01 121 104 W 134.7019 0.4504 1
1 0.6 0.5 0.024 0.019 0.01 121 109 W 204.8956 0.6807 1
1 0.6 0.5 0.024 0.019 0.01 121 111 W 277.2082 0.5488 1
1 0.6 0.5 0.024 0.019 0.01 121 122 W 208.7634 0.7907 1
1 0.6 0.5 0.024 0.019 0.01 121 123 W 59.4313 0.6097 1
1 0.6 0.5 0.024 0.019 0.01 121 124 W 170.0953 0.7043 1
1 0.6 0.5 0.024 0.019 0.01 121 125 W 190.1966 0.8034 1
1 0.6 0.5 0.024 0.019 0.01 121 126 W 155.3766 0.7821 1
1 0.6 0.5 0.024 0.019 0.01 121 127 W 255.2497 0.8392 1
1 0.6 0.5 0.024 0.019 0.01 121 129 W 352.9848 0.9138 1
1 0.6 0.5 0.024 0.019 0.01 121 130 W 134.4623 0.7548 1
1 0.6 0.5 0.024 0.019 0.01 120 110 W 155.4483 0.6982 1
1 0.6 0.5 0.024 0.019 0.01 120 113 W 315.9764 1.0161 1
1 0.6 0.5 0.024 0.019 0.01 120 116 W 166.5011 0.5282 1
1 0.6 0.5 0.024 0.019 0.01 120 117 W 258.5428 1.6051 1
1 0.6 0.5 0.024 0.019 0.01 120 120 W 147.0021 0.5892 1
1 0.6 0.5 0.024 0.019 0.01 120 121 W 284.9056 0.5807 1
1 0.6 0.5 0.024 0.019 0.01 120 122 W 253.3979 1.8646 1
1 0.6 0.5 0.024 0.019 0.01 120 123 W 163.1546 0.7258 1
1 0.6 0.5 0.024 0.019 0.01 120 124 W 138.7592 0.7111 1
1 0.6 0.5 0.024 0.019 0.01 120 127 W 292.8065 0.9626 1
1 0.6 0.5 0.024 0.019 0.01 120 128 W 197.5952 0.7153 1
1 0.6 0.5 0.024 0.019 0.01 120 129 W 129.5231 0.7184 1
1 0.6 0.5 0.024 0.019 0.01 119 106 W 196.4202 0.6709 1
1 0.6 0.5 0.024 0.019 0.01 119 108 W 147.4594 0.7136 1
1 0.6 0.5 0.024 0.019 0.01 119 109 W 332.2746 0.8102 1
1 0.6 0.5 0.024 0.019 0.01 119 111 W 168.837 0.6542 1
1 0.6 0.5 0.024 0.019 0.01 119 118 W 224.1908 1.0313 1
1 0.6 0.5 0.024 0.019 0.01 119 119 W 352.1697 0.8826 1
1 0.6 0.5 0.024 0.019 0.01 119 121 W 225.4732 0.8256 1
1 0.6 0.5 0.024 0.019 0.01 119 122 W 89.0052 0.7765 1
1 0.6 0.5 0.024 0.019 0.01 119 123 W 87.2737 0.7164 1
1 0.6 0.5 0.024 0.019 0.01 119 124 W 81.5289 0.7516 1
1 0.6 0.5 0.024 0.019 0.01 119 125 W 56.4739 0.5034 1
1 0.6 0.5 0.024 0.019 0.01 119 126 W 101.807 0.6706 1
1 0.6 0.5 0.024 0.019 0.01 119 127 W 186.9717 0.8734 1
1 0.6 0.5 0.024 0.019 0.01 119 129 W 158.2388 0.856 1
1 0.6 0.5 0.024 0.019 0.01 118 118 W 186.9842 0.9173 1
1 0.6 0.5 0.024 0.019 0.01 118 121 W 84.1398 0.6501 1
1 0.6 0.5 0.024 0.019 0.01 118 123 W 59.0102 0.7057 1
1 0.6 0.5 0.024 0.019 0.01 118 124 W 76.5339 0.6435 1
1 0.6 0.5 0.024 0.019 0.01 118 125 W 80.9779 0.7248 1
1 0.6 0.5 0.024 0.019 0.01 118 126 W 192.7714 0.7404 1
1 0.6 0.5 0.024 0.019 0.01 118 127 W 208.0439 0.8115 1
1 0.6 0.5 0.024 0.019 0.01 117 110 W 130.546 0.5113 1
1 0.6 0.5 0.024 0.019 0.01 117 119 W 211.9491 0.7558 1
1 0.6 0.5 0.024 0.019 0.01 117 122 W 76.9864 0.7034 1
1 0.6 0.5 0.024 0.019 0.01 117 126 W 138.3964 0.9259 1
1 0.6 0.5 0.024 0.019 0.01 117 127 W 74.4372 0.4142 1
1 0.6 0.5 0.024 0.019 0.01 117 129 W 165.0593 0.6753 1
1 0.6 0.5 0.024 0.019 0.01 117 130 W 134.5705 0.571 1
1 0.6 0.5 0.024 0.019 0.01 116 100 W 70.2694 0.522 1
1 0.6 0.5 0.024 0.019 0.01 116 117 W 70.6216 0.6122 1
1 0.6 0.5 0.024 0.019 0.01 116 118 W 58.1235 0.6818 1
1 0.6 0.5 0.024 0.019 0.01 116 119 W 92.258 1.084 1
1 0.6 0.5 0.024 0.019 0.01 116 120 W 44.0334 0.7324 1
1 0.6 0.5 0.024 0.019 0.01 116 121 W 70.3951 0.6766 1
1 0.6 0.5 0.024 0.019 0.01 116 122 W 307.3259 0.7128 1
1 0.6 0.5 0.024 0.019 0.01 116 126 W 167.0583 0.6539 1
1 0.6 0.5 0.024 0.019 0.01 116 128 W 154.2395 0.685 1
1 0.6 0.5 0.024 0.019 0.01 116 131 W 166.0193 0.7484 1
1 0.6 0.5 0.024 0.019 0.01 116 133 W 299.6392 0.7864 1
1 0.6 0.5 0.024 0.019 0.01 115 116 W 111.7892 0.534 1
1 0.6 0.5 0.024 0.019 0.01 115 117 W 70.6031 0.7452 1
1 0.6 0.5 0.024 0.019 0.01 115 119 W 89.8956 0.7387 1
1 0.6 0.5 0.024 0.019 0.01 115 120 W 88.3475 0.7965 1
1 0.6 0.5 0.024 0.019 0.01 115 121 W 206.5184 1.0083 1
1 0.6 0.5 0.024 0.019 0.01 115 122 W 113.3017 0.7223 1
1 0.6 0.5 0.024 0.019 0.01 115 124 W 335.6576 0.7405 1
1 0.6 0.5 0.024 0.019 0.01 115 131 W 253.3824 0.5613 1
1 0.6 0.5 0.024 0.019 0.01 114 116 W 131.4268 0.6109 1
1 0.6 0.5 0.024 0.019 0.01 114 117 W 148.2707 0.6947 1
1 0.6 0.5 0.024 0.019 0.01 114 120 W 63.1477 0.6741 1
1 0.6 0.5 0.024 0.019 0.01 114 121 W 67.6073 0.6805 1
1 0.6 0.5 0.024 0.019 0.01 114 122 W 79.3996 0.6718 1
1 0.6 0.5 0.024 0.019 0.01 114 123 W 83.7492 0.758 1
1 0.6 0.5 0.024 0.019 0.01 114 124 W 60.5541 0.6935 1
1 0.6 0.5 0.024 0.019 0.01 114 125 W 79.0559 0.6809 1
1 0.6 0.5 0.024 0.019 0.01 114 126 W 240.8288 0.938 1
1 0.6 0.5 0.024 0.019 0.01 114 132 W 197.3439 0.977 1
1 0.6 0.5 0.024 0.019 0.01 113 116 W 154.7558 0.6183 1
1 0.6 0.5 0.024 0.019 0.01 113 119 W 77.3905 0.7052 1
1 0.6 0.5 0.024 0.019 0.01 113 120 W 120.02 0.5351 1
1 0.6 0.5 0.024 0.019 0.01 113 121 W 124.248 0.8577 1
1 0.6 0.5 0.024 0.019 0.01 113 122 W 96.9079 0.5943 1
1 0.6 0.5 0.024 0.019 0.01 113 123 W 64.9644 0.7562 1
1 0.6 0.5 0.024 0.019 0.01 113 124 W 445.7408 1.2627 1
1 0.6 0.5 0.024 0.019 0.01 113 125 W 142.8917 0.6073 1
1 0.6 0.5 0.024 0.019 0.01 113 126 W 57.7752 0.6843 1
1 0.6 0.5 0.024 0.019 0.01 112 117 W 142.564 0.6205 1
1 0.6 0.5 0.024 0.019 0.01 112 126 W 123.2941 0.7485 1
1 0.6 0.5 0.024 0.019 0.01 112 128 W 75.3659 0.6338 1
1 0.6 0.5 0.024 0.019 0.01 111 100 W 141.1304 0.627 1
1 0.6 0.5 0.024 0.019 0.01 111 118 W 201.8242 0.6588 1
1 0.6 0.5 0.024 0.019 0.01 111 122 W 140.7539 0.8226 1
1 0.6 0.5 0.024 0.019 0.01 111 124 W 172.0888 0.6513 1
1 0.6 0.5 0.024 0.019 0.01 111 125 W 130.3746 0.5735 1
1 0.6 0.5 0.024 0.019 0.01 111 126 W 173.2268 0.8949 1
1 0.6 0.5 0.024 0.019 0.01 111 127 W 89.2748 0.7191 1
1 0.6 0.5 0.024 0.019 0.01 111 130 W 264.1537 0.8268 1
1 0.6 0.5 0.024 0.019 0.01 111 134 W 77.9307 0.6596 1
1 0.6 0.5 0.024 0.019 0.01 110 112 W 123.433 0.5374 1
1 0.6 0.5 0.024 0.019 0.01 110 113 W 101.055 0.6709 1
1 0.6 0.5 0.024 0.019 0.01 110 115 W 142.9874 0.7363 1
1 0.6 0.5 0.024 0.019 0.01 110 117 W 95.5986 0.5709 1
1 0.6 0.5 0.024 0.019 0.01 110 118 W 275.108 0.696 1
1 0.6 0.5 0.024 0.019 0.01 110 121 W 149.3502 0.7655 1
1 0.6 0.5 0.024 0.019 0.01 110 122 W 136.6638 0.8467 1
1 0.6 0.5 0.024 0.019 0.01 110 124 W 238.1909 0.8446 1
1 0.6 0.5 0.024 0.019 0.01 110 125 W 275.9072 0.8831 1
1 0.6 0.5 0.024 0.019 0.01 110 127 W 317.8329 0.8262 1
1 0.6 0.5 0.024 0.019 0.01 110 128 W 99.9847 0.6796 1
1 0.6 0.5 0.024 0.019 0.01 110 129 W 255.6751 0.624 1
1 0.6 0.5 0.024 0.019 0.01 110 131 W 100.2903 0.6067 1
1 0.6 0.5 0.024 0.019 0.01 109 94 W 82.8091 0.5917 1
1 0.6 0.5 0.024 0.019 0.01 109 96 W 113.5641 0.5366 1
1 0.6 0.5 0.024 0.019 0.01 109 111 W 68.6448 0.7294 1
1 0.6 0.5 0.024 0.019 0.01 109 112 W 191.4605 0.7339 1
1 0.6 0.5 0.024 0.019 0.01 109 113 W 95.5176 0.7357 1
1 0.6 0.5 0.024 0.019 0.01 109 114 W 152.0667 1.0276 1
1 0.6 0.5 0.024 0.019 0.01 109 115 W 71.4773 0.5884 1
1 0.6 0.5 0.024 0.019 0.01 109 117 W 85.4184 0.7955 1
1 0.6 0.5 0.024 0.019 0.01 109 119 W 191.6349 0.6971 1
1 0.6 0.5 0.024 0.019 0.01 109 122 W 82.5934 0.671 1
1 0.6 0.5 0.024 0.019 0.01 109 124 W 150.1805 0.6648 1
1 0.6 0.5 0.024 0.019 0.01 109 128 W 163.5683 0.8064 1
1 0.6 0.5 0.024 0.019 0.01 109 129 W 115.086 1.0712 1
1 0.6 0.5 0.024 0.019 0.01 109 130 W 71.6137 0.7207 1
1 0.6 0.5 0.024 0.019 0.01 109 132 W 357.2209 0.8629 1
1 0.6 0.5 0.024 0.019 0.01 108 95 W 155.2015 0.5968 1
1 0.6 0.5 0.024 0.019 0.01 108 96 W 232.73 0.647 1
1 0.6 0.5 0.024 0.019 0.01 108 97 W 295.4199 1.0222 1
1 0.6 0.5 0.024 0.019 0.01 108 103 W 184.6769 0.6372 1
1 0.6 0.5 0.024 0.019 0.01 108 111 W 122.0565 0.6637 1
1 0.6 0.5 0.024 0.019 0.01 108 112 W 112.3 0.8045 1
1 0.6 0.5 0.024 0.019 0.01 108 113 W 65.2939 0.7013 1
1 0.6 0.5 0.024 0.019 0.01 108 115 W 112.9636 0.7137 1
1 0.6 0.5 0.024 0.019 0.01 108 117 W 106.976 0.7052 1
1 0.6 0.5 0.024 0.019 0.01 108 122 W 106.2809 0.6945 1
1 0.6 0.5 0.024 0.019 0.01 108 123 W 67.8111 0.7091 1
1 0.6 0.5 0.024 0.019 0.01 108 128 W 223.2988 0.6094 1
1 0.6 0.5 0.024 0.019 0.01 108 129 W 81.6006 0.682 1
1 0.6 0.5 0.024 0.019 0.01 108 130 W 252.7565 0.9035 1
1 0.6 0.5 0.024 0.019 0.01 108 132 W 129.629 0.7237 1
1 0.6 0.5 0.024 0.019 0.01 108 136 W 79.7143 0.7366 1
1 0.6 0.5 0.024 0.019 0.01 107 92 W 126.1558 0.6248 1
1 0.6 0.5 0.024 0.019 0.01 107 93 W 128.2148 0.4886 1
1 0.6 0.5 0.024 0.019 0.01 107 95 W 95.4948 0.6979 1
1 0.6 0.5 0.024 0.019 0.01 107 96 W 140.3547 0.9646 1
1 0.6 0.5 0.024 0.019 0.01 107 98 W 202.6623 1.0304 1
1 0.6 0.5 0.024 0.019 0.01 107 100 W 71.3532 0.7687 1
1 0.6 0.5 0.024 0.019 0.01 107 101 W 206.7944 0.7412 1
1 0.6 0.5 0.024 0.019 0.01 107 113 W 56.1514 0.5878 1
1 0.6 0.5 0.024 0.019 0.01 107 117 W 91.1708 0.6324 1
1 0.6 0.5 0.024 0.019 0.01 107 119 W 131.2771 0.6443 1
1 0.6 0.5 0.024 0.019 0.01 107 120 W 198.3173 0.6174 1
1 0.6 0.5 0.024 0.019 0.01 107 121 W 98.1318 1.0851 1
1 0.6 0.5 0.024 0.019 0.01 107 122 W 236.1217 0.6201 1
1 0.6 0.5 0.024 0.019 0.01 107 128 W 148.7212 0.6533 1
1 0.6 0.5 0.024 0.019 0.01 107 129 W 74.8853 0.6855 1
1 0.6 0.5 0.024 0.019 0.01 107 130 W 132.456 0.5914 1
1 0.6 0.5 0.024 0.019 0.01 107 131 W 136.2415 0.6345 1
1 0.6 0.5 0.024 0.019 0.01 107 133 W 281.8537 0.6759 1
1 0.6 0.5 0.024 0.019 0.01 106 93 W 203.6001 0.6026 1
1 0.6 0.5 0.024 0.019 0.01 106 95 W 236.6165 0.6072 1
1 0.6 0.5 0.024 0.019 0.01 106 96 W 45.6777 0.6987 1
1 0.6 0.5 0.024 0.019 0.01 106 97 W 63.8701 0.6435 1
1 0.6 0.5 0.024 0.019 0.01 106 99 W 88.5535 0.6833 1
1 0.6 0.5 0.024 0.019 0.01 106 100 W 32.6971 0.7162 1
1 0.6 0.5 0.024 0.019 0.01 106 101 W 46.4499 0.6674 1
1 0.6 0.5 0.024 0.019 0.01 106 103 W 128.7035 0.6379 1
1 0.6 0.5 0.024 0.019 0.01 106 104 W 109.3124 0.719 1
1 0.6 0.5 0.024 0.019 0.01 106 108 W 182.7412 0.6788 1
1 0.6 0.5 0.024 0.019 0.01 106 110 W 240.9457 0.7952 1
1 0.6 0.5 0.024 0.019 0.01 106 111 W 82.9281 0.4697 1
1 0.6 0.5 0.024 0.019 0.01 106 115 W 101.0604 0.7003 1
1 0.6 0.5 0.024 0.019 0.01 106 116 W 221.6536 0.5682 1
1 0.6 0.5 0.024 0.019 0.01 106 117 W 112.0538 0.6684 1
1 0.6 0.5 0.024 0.019 0.01 106 118 W 90.5904 0.6075 1
1 0.6 0.5 0.024 0.019 0.01 106 119 W 63.9117 0.6866 1
1 0.6 0.5 0.024 0.019 0.01 106 120 W 158.2565 0.6429 1
1 0.6 0.5 0.024 0.019 0.01 106 127 W 343.9558 0.8632 1
1 0.6 0.5 0.024 0.019 0.01 106 129 W 130.496 0.7616 1
1 0.6 0.5 0.024 0.019 0.01 106 130 W 117.1522 0.5619 1
1 0.6 0.5 0.024 0.019 0.01 106 132 W 217.785 0.9902 1
1 0.6 0.5 0.024 0.019 0.01 105 93 W 64.4748 0.6193 1
1 0.6 0.5 0.024 0.019 0.01 105 95 W 31.6977 0.7088 1
1 0.6 0.5 0.024 0.019 0.01 105 96 W 113.1133 0.543 1
1 0.6 0.5 0.024 0.019 0.01 105 97 W 105.4 0.6733 1
1 0.6 0.5 0.024 0.019 0.01 105 98 W 73.7671 0.6754 1
1 0.6 0.5 0.024 0.019 0.01 105 99 W 75.7366 0.6113 1
1 0.6 0.5 0.024 0.019 0.01 105 100 W 35.8058 0.7678 1
1 0.6 0.5 0.024 0.019 0.01 105 101 W 23.7738 0.6504 1
1 0.6 0.5 0.024 0.019 0.01 105 102 W 68.752 0.7479 1
1 0.6 0.5 0.024 0.019 0.01 105 103 W 84.0814 0.763 1
1 0.6 0.5 0.024 0.019 0.01 105 104 W 278.6936 0.8329 1
1 0.6 0.5 0.024 0.019 0.01 105 107 W 100.1948 0.7123 1
1 0.6 0.5 0.024 0.019 0.01 105 108 W 318.3146 0.7541 1
1 0.6 0.5 0.024 0.019 0.01 105 109 W 207.8432 0.6472 1
1 0.6 0.5 0.024 0.019 0.01 105 110 W 156.3169 0.5003 1
1 0.6 0.5 0.024 0.019 0.01 105 111 W 202.0622 0.9276 1
1 0.6 0.5 0.024 0.019 0.01 105 112 W 83.8266 0.6442 1
1 0.6 0.5 0.024 0.019 0.01 105 114 W 140.8215 0.7398 1
1 0.6 0.5 0.024 0.019 0.01 105 115 W 65.3364 0.5911 1
1 0.6 0.5 0.024 0.019 0.01 105 117 W 217.0445 0.732 1
1 0.6 0.5 0.024 0.019 0.01 105 118 W 247.5331 0.6076 1
1 0.6 0.5 0.024 0.019 0.01 105 119 W 150.3229 1.108 1
1 0.6 0.5 0.024 0.019 0.01 105 120 W 119.4436 0.683 1
