OperationID Site_ID Site_time_routing
346 707 688.0842221487583
430 839 688.1286297266573
303 631 688.2365476150189
287 611 688.2585871997784
338 687 688.2818906608945
251 548 688.4600017878594
243 537 688.4830892062947
279 601 688.5093888200644
197 454 688.5371987582674
432 844 688.5704945427227
377 755 688.5979959525712
252 549 688.6274959336968
207 465 688.6544197562993
175 413 688.6844106674583
236 528 688.7086978795469
415 813 688.7401739393788
206 464 688.7796623679964
424 828 688.8162456469743
228 513 688.8475858894243
468 914 688.8822045250777
423 824 688.9089734715998
316 650 688.9346903458896
366 734 688.96134031298
349 711 688.9847734950151
417 816 689.0133807129301
200 458 689.0533658377186
183 427 689.0791186078546
181 421 689.1028319267532
409 806 689.1375790479493
363 731 689.1608116435674
444 868 689.1850185790813
312 643 689.2166951875085
450 886 689.2541376287187
467 912 689.2899943174374
398 788 689.314490902381
411 808 689.3374596714865
413 811 689.3601300800137
389 773 689.3910934502198
425 830 689.4174233353041
379 757 689.4395307212374
357 722 689.4665770688554
327 666 689.4986260383938
447 881 689.5322826133489
239 532 689.5627887022174
126 314 689.5911881694286
189 439 689.6150894523591
306 634 689.6466783297964
326 665 689.6702064605448
348 710 689.6934487039271
277 595 689.7177225902944
392 777 689.7438519907281
385 767 689.7720354510278
442 861 689.7951461519999
2
