Site_ID Site_time_routing
385 675.2050712830098
585 675.2355117714122
591 675.2601638919197
377 675.2869754021314
334 675.308453597445
24 675.3499471617473
175 675.3832877683474
630 675.4231864339417
826 675.4572806886011
338 675.4959118399277
891 675.5358516655095
687 675.5617353792387
0 672.0
858 673.2780646838331
912 673.301095602235
67 673.3558554026027
152 673.3836407394858
598 673.4311675147187
797 673.4630758186333
839 673.4856576457423
389 673.5342986147115
294 673.562622522203
109 673.5983946177533
573 673.6397361847088
651 673.6725484334747
718 673.7017359174862
386 673.7357094053926
383 673.7590196299657
500 673.7832897571785
318 673.8107563858342
865 673.8577428016355
868 673.8830138246018
763 673.9136797964378
314 673.947284426724
439 673.9711857096545
354 673.9965358826204
539 674.0271813907193
380 674.0527925781116
238 674.0865645642775
393 674.1111830492424
303 674.1353085609117
309 674.1752739995763
437 674.199818986309
435 674.2216660583853
456 674.2427337898005
836 674.275134638954
551 674.3039590815922
231 674.3427412381466
229 674.3640821950684
327 674.3902275701518
337 674.4272549062284
74 674.4646707825075
118 674.4875192454421
482 674.5248998836709
173 674.5608375261597
87 674.5855862515775
11 674.6142939581847
215 674.6509853369768
712 674.6958180082893
553 674.7274496041811
757 674.7576101294129
667 674.7833243647651
633 674.804905934506
813 674.8376868110711
626 674.8632732053105
811 674.8895785379956
742 674.912780769345
724 674.9365411361933
555 674.9626621518834
792 674.9904160845202
806 675.0193975463915
479 675.0527712327116
791 675.0821435328796
756 675.1094991271683
677 675.1381416326897
754 675.1682526967412
684 675.1918147518799
881 675.2233567499471
462 675.2561941485719
843 675.2973332626042
170 675.349404713368
371 675.3792594668084
762 675.4156783421167
432 675.4505045656083
465 675.4861112650783
800 675.5273385208487
840 675.5506876470995
413 675.5876708052696
274 675.6127646796398
638 675.6442215861885
647 675.6737663385601
643 675.6968559859994
584 675.7212354033345
605 675.7456176844528
534 675.7685514594136
711 675.7986387609749
709 675.8201397761736
642 675.849885134149
878 675.876607629474
759 675.9006886441795
872 675.92730886561
588 675.9586270761489
705 675.9914986737734
94 676.0453898017522
409 676.0797847468506
162 676.1120725500014
544 676.1551666903115
251 676.1949048712414
270 676.2189152010154
257 676.2398963316901
192 676.265008474265
523 676.3024573152662
105 676.34070301857
201 676.367607063496
574 676.4047095738738
837 676.4327736852442
910 676.462192455435
802 676.486790185199
860 676.5189173584023
199 676.5632264364065
575 676.5997761988936
590 676.6230281228802
312 676.6519323669633
516 676.678652698844
130 676.720946515981
158 676.7464156344354
900 676.7929898361609
0 672.0
191 672.9881222132852
58 673.0188174642383
728 673.0733614655379
615 673.0995373760996
897 673.1291472005996
79 673.1850584727089
880 673.2390775154972
106 673.2896313473123
210 673.3165569085961
93 673.3438253676228
649 673.39904431578
358 673.4344763166976
485 673.4626747764531
253 673.4938552255051
2 673.5338763195391
37 673.5603173083816
604 673.6110153493456
45 673.6585402109275
146 673.6862920524525
827 673.7346132632129
601 673.763144891788
887 673.7973855905199
890 673.8227868861737
216 673.8735472515347
102 673.9014913650099
854 673.9548198839956
885 673.9869498760235
918 674.0231285536206
443 674.0609484934998
49 674.1005530992766
273 674.1377195176054
771 674.1760433279164
799 674.1979026920634
65 674.254990678635
845 674.3107322882202
404 674.3510805057299
740 674.3825161891908
528 674.4123144224571
796 674.4446324465804
17 674.5121697415806
214 674.5496029644625
349 674.5752731801224
282 674.5981910237366
82 674.6302349166336
776 674.6853808288528
178 674.7387296107632
218 674.7627202249842
344 674.7914802479082
91 674.8257261628779
141 674.8487396125571
221 674.8734782653302
200 674.8964206500711
196 674.9191492500464
425 674.9507051557065
445 674.9729421803439
911 675.0119264541878
794 675.0432076711444
136 675.0979775453742
645 675.1387296461785
774 675.1719019294227
832 675.200805689145
914 675.2253907718506
812 675.2517000413524
906 675.2802265536036
869 675.301864319785
879 675.3308864270971
