id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 679.0 0 0 0
124 23 679.0075825159463 679.0747130872343 9.88559432330859E-5 0.06323978623364937 0.0017793517847250315
190 38 679.0355940895149 679.1289150050615 1.3741266714559854E-4 0.06615343867143995 0.002748167758100364
54 9 679.0657590237007 679.1480061594748 1.2110340460127838E-4 0.05125140300072817 0.0019375954986356797
91 18 679.0896385396353 679.369986275619 4.1265840653425574E-4 0.04413002095463927 0.00618968988908196
134 24 679.1206330367941 679.4690118540158 5.127221567781577E-4 0.06698008141422715 0.008203298559146543
448 90 679.1634197951876 679.4964727325831 4.901466758998729E-4 0.07553123790048628 0.010292755139490265
225 45 679.2112533783977 679.5281538065028 4.663536401397408E-4 0.06593037167000008 0.009326782618492097
117 22 679.2391880126713 679.6126093873755 5.494621046552117E-4 0.030523192258543108 0.007142797274711338
150 29 679.2648286287412 679.6608537466014 5.826804878892447E-4 0.04164708085311936 0.008739945583662518
77 14 679.2902723892696 679.7301537677773 6.471411869393126E-4 0.05173943908976111 0.012295308669464397
142 28 679.3168395030796 679.7833017334904 6.861925399186619E-4 0.04169143357667308 0.009606407824037886
262 50 679.3494821023487 679.9912647649296 9.43810157330139E-4 0.05923996817490106 0.017931841235665207
76 13 679.3832376913593 680.1204786808123 0.0010839858709782593 0.05850102250509291 0.01842719325024962
410 80 679.4206257690798 680.1579164631289 0.0010839992834061904 0.06773392965454071 0.020595344168374666
180 36 679.4549546444152 680.1713560939212 0.001053266126377465 0.04280387918208925 0.016851752954610114
45 6 679.4871352278773 680.1763531088416 0.0010132929170708826 0.06356691535951632 0.019251969079484097
333 66 679.5277186463377 680.2506413433523 0.0010627299014183793 0.06869710047679797 0.021253934541285602
80 15 679.570923885172 680.3546006625417 0.0011518651841356453 0.05690353435252128 0.019581107850811248
83 16 679.5942371660291 680.497244303119 0.0013269813282119985 0.038552859971520935 0.01725024366951344
224 44 679.6241222903333 680.6103321222379 0.0014490080231804048 0.05539061851852763 0.023183419476526714
92 19 679.6545397492912 680.7620062686616 0.0016268042416770028 0.038650448613996226 0.02602809382915627
173 34 679.6798746156157 680.8046017008695 0.0016520556448117942 0.03773863558248819 0.02312809185979105
135 25 679.7057539349587 680.8419250167401 0.0016687736757008279 0.05342042283432266 0.028368288374183172
141 27 679.733641596597 680.925468350183 0.0017503042682097411 0.047378511311058275 0.02450352017312457
324 64 679.764018924037 681.1221339078262 0.0019939375277634908 0.053468108821748114 0.031902028718476874
296 57 679.7889781983997 681.2784232113816 0.0021862500884160534 0.080356079841108 0.043723613791375696
211 42 679.8177785714569 681.3706593410096 0.0022790543564858404 0.05604370826188986 0.041021724903035926
389 74 679.8471912942705 681.5593143506646 0.002512067578484086 0.040764130012275156 0.04270387632975023
371 71 679.8699569217556 681.6264273445462 0.002576881341930028 0.04883378932387321 0.03865205222606412
300 60 679.8930803185187 681.6328694386598 0.0025523844259062746 0.04459979764580445 0.04849385100556283
265 51 679.9161692279661 681.6425609907564 0.0025326936162568888 0.059082692351941225 0.05065231852253797
24 4 679.9538553431039 681.7080417782136 0.0025732224465680647 0.10280382731694261 0.04888962116447752
86 17 679.9824593342536 681.7674552686353 0.0026181888275649892 0.062449753512786386 0.04974405326007118
523 107 680.0225628813351 681.7747083981476 0.0025699772890214303 0.0799540298211821 0.05396781275212264
161 30 680.060429801355 681.7892547676172 0.002535717531734152 0.015573103884682998 0.022820805106654574
75 12 680.0854215309331 681.841251270818 0.002575129821805875 0.06523983325693727 0.046350900362282406
139 26 680.110889067363 681.9060541166128 0.0026325694550041728 0.057446047968235624 0.050017289449846555
409 79 680.1445834461255 681.9495487755471 0.0026467725254199267 0.062305390428067924 0.0423470537561815
162 31 680.1776145282868 682.1415082229007 0.0028790121564808953 0.048290534414580595 0.04606280535193265
165 33 681.0696920837689 682.2100788014794 0.0016716063763143943 0.04522352852484995 0.025073343122091925
280 54 681.1007068500817 682.3906383243119 0.00189031238382432 0.0565506685746096 0.03402458385305417
279 53 681.1227374343924 682.5439033436261 0.0020821604328625375 0.07055703883032872 0.043724005185231736
387 73 681.1472365207729 682.5863879313029 0.002108379885645707 0.078454431709223 0.05059952086539009
349 68 681.1731088303966 682.6820809168457 0.002210358421042179 0.04746182568047395 0.03094408618454683
260 49 681.1984670253098 682.9148004235883 0.00251324674353801 0.06785684583941583 0.052776543294141685
185 37 681.2295815320754 683.1362940218631 0.002791115779491497 0.06385010018507327 0.05582059385393682
251 47 681.2557422490128 683.142882930073 0.0027624392030055423 0.046138334103046574 0.04696005775895379
219 43 681.2786912348774 683.3633240337252 0.0030505482596618135 0.06137699981581666 0.06100909149345193
48 7 681.3110132633142 683.4173608616871 0.0030820809054618887 0.07164605782472712 0.0616396939826877
108 21 681.3376750676207 683.5781875450164 0.0032776242984612815 0.04097820575230001 0.052440429739839416
179 35 681.3644415062913 683.8720506282194 0.003666781117351659 0.03905148836050036 0.05500008703368793
103 20 681.388918064229 683.8784718976804 0.0036403453767789823 0.07297784417334734 0.07280463175555099
164 32 681.4139189710738 684.0055492799576 0.0037889024608234643 0.028767824168125795 0.045465504496157244
51 8 681.4439634554074 684.0511299116971 0.0038113619615339294 0.062072775006823656 0.06097991627157241
207 41 683.76256575653 684.2102095217668 6.542488828831704E-4 0.06629789639022995 0.013738801875537273
323 63 683.7892070661196 684.3025267346159 7.501355737289648E-4 0.07183338375155324 0.015752355913502266
6 1 683.8326572599656 684.3933786981057 8.192969943788573E-4 0.06982644105528263 0.015566158883024706
23 3 683.8577522021145 684.4804177869044 9.096908671296627E-4 0.106921001290354 0.03547678515843255
299 59 683.8989177303164 684.8530714218665 0.001393223935710969 0.050739204863511175 0.020897728587435847
298 58 683.9201742984609 684.9348008059067 0.0014813475768086844 0.05716819039308917 0.02518214166284828
882 173 683.9610660312305 684.9457978105658 0.001437678400952196 0.10532995843644155 0.03162788794512525
919 185 683.9978683040521 685.0052554038044 0.001470626818999373 0.06892728268281226 0.02352929864936052
814 160 684.03556811415 685.0369613127159 0.0014618090046513007 0.05699856349199404 0.029235290657460535
228 46 684.9143160133705 685.0778380248147 2.3869114189372742E-4 0.06675645966904536 0.00429630771192325
17 2 684.951271691921 685.1629350520241 3.089241248682419E-4 0.11562414133606776 0.009267416029684594
33 5 685.2533263461613 685.3358427172411 1.2040282433301845E-4 0.0375723079213437 0.0015651905190683906
id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 679.0 0 0 0
70 11 679.0143472881861 685.5507471680359 0.009534523748754159 0.04230983450752697 0.13347936562551838
843 164 679.6124396956719 685.6533636010049 0.008810463458687735 0.09392644678512924 0.22025451560264145
887 175 679.6361363344836 685.7425421402689 0.00890480819044225 0.06179813938048795 0.19589979335783567
257 48 679.6958161129068 685.7567048290981 0.008838249299657713 0.06568057570184851 0.15908358523051097
385 72 685.4991271372473 685.7554031522402 3.737134462445779E-4 0.09070598398925893 0.009342537195512979
518 105 685.5258742660093 685.8471808770577 4.684813468759906E-4 0.0681994184771528 0.009837803998842536
590 120 685.5497519024887 685.8684558924049 4.6467217901361904E-4 0.07758876706182838 0.009757809460195157
557 117 685.575618458689 685.8997250826288 4.725277064381953E-4 0.06222619470673989 0.007087698119464166
905 180 685.6135985057283 685.928266722293 4.5874799425936594E-4 0.047996005297080445 0.007339747878251363
63 10 685.6684666112 685.7007200843151 4.7037245507293115E-5 0.09403743633744938 6.114644697731285E-4
204 40 685.7076525655553 685.6591331487514 7.076317437959896E-5 0.046776884039082874 0.0011321769046881071
412 81 685.7604154582954 685.69630922551 9.349070707078501E-5 0.0997846600001318 0.0016827780273193538
521 106 685.7996490800135 685.6685350358339 1.9122073929320307E-4 0.0921714180363418 0.004206721207799789
720 143 685.8297653691158 685.6295892004999 2.9195964084520893E-4 0.05580846606568659 0.00700681917373147
552 116 685.8561818275941 685.6762555729836 2.6240700789647274E-4 0.07256217712305787 0.006297572207844494
Routing_cost: 12.852965706612096
