176 145
59 99 0.8 1 0.1 0.0191 0.0239 0.01 W 224.8792 0.93
59 100 0.8 1 0.1 0.0191 0.0239 0.01 W 258.4542 0.8224
59 101 0.8 1 0.1 0.0191 0.0239 0.01 W 178.9711 0.6845
59 102 0.8 1 0.1 0.0191 0.0239 0.01 W 142.0017 0.5815
59 125 0.8 1 0.1 0.0191 0.0239 0.01 W 314.5213 1.0426
59 128 0.8 1 0.1 0.0191 0.0239 0.01 W 264.636 0.7875
60 82 0.8 1 0.1 0.0191 0.0239 0.01 W 82.3115 0.423
60 83 0.8 1 0.1 0.0191 0.0239 0.01 W 162.0366 0.7929
60 89 0.8 1 0.1 0.0191 0.0239 0.01 W 198.4478 0.7687
60 94 0.8 1 0.1 0.0191 0.0239 0.01 W 155.1036 0.607
60 95 0.8 1 0.1 0.0191 0.0239 0.01 W 71.6311 0.8489
60 96 0.8 1 0.1 0.0191 0.0239 0.01 W 150.9682 0.5845
60 99 0.8 1 0.1 0.0191 0.0239 0.01 W 319.1771 1.2507
60 103 0.8 1 0.1 0.0191 0.0239 0.01 W 339.3787 1.0514
61 84 0.8 1 0.1 0.0191 0.0239 0.01 W 258.9221 0.8383
61 85 0.8 1 0.1 0.0191 0.0239 0.01 W 191.0262 0.6143
61 94 0.8 1 0.1 0.0191 0.0239 0.01 W 101.3714 0.8474
61 96 0.8 1 0.1 0.0191 0.0239 0.01 W 162.6763 0.6712
61 100 0.8 1 0.1 0.0191 0.0239 0.01 W 145.1095 0.8532
61 103 0.8 1 0.1 0.0191 0.0239 0.01 W 292.6054 1.2121
61 142 0.8 1 0.1 0.0191 0.0239 0.01 W 347.5113 0.9066
61 153 0.8 1 0.1 0.0191 0.0239 0.01 W 136.3664 0.5832
62 96 0.8 1 0.1 0.0191 0.0239 0.01 W 140.3533 0.6664
62 144 0.8 1 0.1 0.0191 0.0239 0.01 W 184.9268 1.3123
63 99 0.8 1 0.1 0.0191 0.0239 0.01 W 146.9669 0.5972
63 104 0.8 1 0.1 0.0191 0.0239 0.01 W 187.3097 0.6025
63 145 0.8 1 0.1 0.0191 0.0239 0.01 W 263.285 0.9665
63 148 0.8 1 0.1 0.0191 0.0239 0.01 W 274.247 1.5599
64 95 0.8 1 0.1 0.0191 0.0239 0.01 W 111.4164 0.4661
64 104 0.8 1 0.1 0.0191 0.0239 0.01 W 224.0677 0.9778
64 105 0.8 1 0.1 0.0191 0.0239 0.01 W 313.5296 0.7413
64 117 0.8 1 0.1 0.0191 0.0239 0.01 W 198.4922 0.8454
64 145 0.8 1 0.1 0.0191 0.0239 0.01 W 350.8965 1.081
64 150 0.8 1 0.1 0.0191 0.0239 0.01 W 169.3257 0.638
65 102 0.8 1 0.1 0.0191 0.0239 0.01 W 309.17 1.2664
65 103 0.8 1 0.1 0.0191 0.0239 0.01 W 179.2576 0.8208
65 106 0.8 1 0.1 0.0191 0.0239 0.01 W 169.7506 0.8616
65 107 0.8 1 0.1 0.0191 0.0239 0.01 W 214.5336 0.6442
65 152 0.8 1 0.1 0.0191 0.0239 0.01 W 306.3598 0.8868
66 94 0.8 1 0.1 0.0191 0.0239 0.01 W 114.4888 1.0003
66 102 0.8 1 0.1 0.0191 0.0239 0.01 W 140.0189 0.8519
66 107 0.8 1 0.1 0.0191 0.0239 0.01 W 184.6907 0.5407
66 109 0.8 1 0.1 0.0191 0.0239 0.01 W 164.0239 0.8778
66 110 0.8 1 0.1 0.0191 0.0239 0.01 W 86.7507 0.7824
66 148 0.8 1 0.1 0.0191 0.0239 0.01 W 97.4125 0.4568
66 155 0.8 1 0.1 0.0191 0.0239 0.01 W 138.573 0.665
67 102 0.8 1 0.1 0.0191 0.0239 0.01 W 333.9526 1.3616
67 104 0.8 1 0.1 0.0191 0.0239 0.01 W 213.4334 0.6624
67 109 0.8 1 0.1 0.0191 0.0239 0.01 W 189.5415 0.9989
67 146 0.8 1 0.1 0.0191 0.0239 0.01 W 162.4213 0.6166
67 148 0.8 1 0.1 0.0191 0.0239 0.01 W 233.6142 0.8707
67 153 0.8 1 0.1 0.0191 0.0239 0.01 W 344.3049 0.9314
68 101 0.8 1 0.1 0.0191 0.0239 0.01 W 247.2678 1.1379
68 104 0.8 1 0.1 0.0191 0.0239 0.01 W 283.3178 0.7142
68 106 0.8 1 0.1 0.0191 0.0239 0.01 W 191.1987 0.5232
68 107 0.8 1 0.1 0.0191 0.0239 0.01 W 244.7032 0.8008
68 108 0.8 1 0.1 0.0191 0.0239 0.01 W 128.5818 0.9768
68 147 0.8 1 0.1 0.0191 0.0239 0.01 W 286.2193 0.7456
69 108 0.8 1 0.1 0.0191 0.0239 0.01 W 95.7756 0.7143
69 109 0.8 1 0.1 0.0191 0.0239 0.01 W 265.4703 1.0128
69 148 0.8 1 0.1 0.0191 0.0239 0.01 W 129.9816 0.5349
70 105 0.8 1 0.1 0.0191 0.0239 0.01 W 118.4014 0.8959
70 106 0.8 1 0.1 0.0191 0.0239 0.01 W 166.4782 0.6551
70 108 0.8 1 0.1 0.0191 0.0239 0.01 W 112.8256 1.0727
71 102 0.8 1 0.1 0.0191 0.0239 0.01 W 87.6556 0.5222
71 106 0.8 1 0.1 0.0191 0.0239 0.01 W 109.7439 0.6931
71 107 0.8 1 0.1 0.0191 0.0239 0.01 W 158.9889 0.8134
71 108 0.8 1 0.1 0.0191 0.0239 0.01 W 131.2282 0.8677
71 109 0.8 1 0.1 0.0191 0.0239 0.01 W 387.7931 1.5659
71 110 0.8 1 0.1 0.0191 0.0239 0.01 W 278.9095 1.1
71 129 0.8 1 0.1 0.0191 0.0239 0.01 W 254.0073 1.2061
72 103 0.8 1 0.1 0.0191 0.0239 0.01 W 241.2418 1.1307
72 106 0.8 1 0.1 0.0191 0.0239 0.01 W 233.5657 0.9854
72 109 0.8 1 0.1 0.0191 0.0239 0.01 W 227.4582 0.9567
72 119 0.8 1 0.1 0.0191 0.0239 0.01 W 225.2206 0.8038
72 120 0.8 1 0.1 0.0191 0.0239 0.01 W 182.7238 0.91
72 145 0.8 1 0.1 0.0191 0.0239 0.01 W 128.183 0.6641
73 102 0.8 1 0.1 0.0191 0.0239 0.01 W 215.7385 1.3628
73 103 0.8 1 0.1 0.0191 0.0239 0.01 W 196.8252 1.2443
73 104 0.8 1 0.1 0.0191 0.0239 0.01 W 148.607 1.0087
73 105 0.8 1 0.1 0.0191 0.0239 0.01 W 253.347 0.7634
73 107 0.8 1 0.1 0.0191 0.0239 0.01 W 179.7903 1.0539
73 120 0.8 1 0.1 0.0191 0.0239 0.01 W 224.9017 1.0849
73 142 0.8 1 0.1 0.0191 0.0239 0.01 W 247.6501 1.0529
74 103 0.8 1 0.1 0.0191 0.0239 0.01 W 157.913 0.7988
74 104 0.8 1 0.1 0.0191 0.0239 0.01 W 161.1208 0.9377
74 131 0.8 1 0.1 0.0191 0.0239 0.01 W 146.5836 0.7098
74 144 0.8 1 0.1 0.0191 0.0239 0.01 W 23.9222 0.4769
75 87 0.8 1 0.1 0.0191 0.0239 0.01 W 136.5385 0.7935
75 106 0.8 1 0.1 0.0191 0.0239 0.01 W 188.4003 0.7895
75 107 0.8 1 0.1 0.0191 0.0239 0.01 W 183.1683 0.6987
76 74 0.8 1 0.1 0.0191 0.0239 0.01 W 169.2693 0.7679
76 105 0.8 1 0.1 0.0191 0.0239 0.01 W 200.9457 0.8376
76 108 0.8 1 0.1 0.0191 0.0239 0.01 W 236.2432 0.5251
76 140 0.8 1 0.1 0.0191 0.0239 0.01 W 233.6344 1.13
76 143 0.8 1 0.1 0.0191 0.0239 0.01 W 292.5137 1.0913
76 144 0.8 1 0.1 0.0191 0.0239 0.01 W 290.6792 0.7835
77 73 0.8 1 0.1 0.0191 0.0239 0.01 W 103.8622 0.56
77 75 0.8 1 0.1 0.0191 0.0239 0.01 W 188.6057 1.4865
77 76 0.8 1 0.1 0.0191 0.0239 0.01 W 265.4678 0.8524
77 97 0.8 1 0.1 0.0191 0.0239 0.01 W 217.6804 0.8443
77 98 0.8 1 0.1 0.0191 0.0239 0.01 W 115.8352 0.7469
77 129 0.8 1 0.1 0.0191 0.0239 0.01 W 279.8369 0.8539
77 130 0.8 1 0.1 0.0191 0.0239 0.01 W 306.1141 0.7077
77 142 0.8 1 0.1 0.0191 0.0239 0.01 W 165.0146 0.5726
77 143 0.8 1 0.1 0.0191 0.0239 0.01 W 208.1905 0.5764
78 73 0.8 1 0.1 0.0191 0.0239 0.01 W 238.0897 0.7359
78 77 0.8 1 0.1 0.0191 0.0239 0.01 W 148.4137 0.8021
78 85 0.8 1 0.1 0.0191 0.0239 0.01 W 158.0068 0.5805
78 88 0.8 1 0.1 0.0191 0.0239 0.01 W 197.8318 0.9127
78 89 0.8 1 0.1 0.0191 0.0239 0.01 W 253.3678 1.0938
78 97 0.8 1 0.1 0.0191 0.0239 0.01 W 122.8755 0.7307
78 98 0.8 1 0.1 0.0191 0.0239 0.01 W 148.9131 0.6981
78 100 0.8 1 0.1 0.0191 0.0239 0.01 W 270.3734 1.0543
78 102 0.8 1 0.1 0.0191 0.0239 0.01 W 197.1796 0.5724
78 129 0.8 1 0.1 0.0191 0.0239 0.01 W 121.6209 0.6297
78 130 0.8 1 0.1 0.0191 0.0239 0.01 W 270.8904 0.8244
79 75 0.8 1 0.1 0.0191 0.0239 0.01 W 299.8059 0.8059
79 76 0.8 1 0.1 0.0191 0.0239 0.01 W 145.3303 0.7685
79 77 0.8 1 0.1 0.0191 0.0239 0.01 W 183.2075 0.7882
79 98 0.8 1 0.1 0.0191 0.0239 0.01 W 126.5394 0.6507
79 99 0.8 1 0.1 0.0191 0.0239 0.01 W 222.2375 0.7589
80 77 0.8 1 0.1 0.0191 0.0239 0.01 W 194.4063 0.6997
80 78 0.8 1 0.1 0.0191 0.0239 0.01 W 194.3472 0.6717
80 86 0.8 1 0.1 0.0191 0.0239 0.01 W 154.2552 0.9706
80 87 0.8 1 0.1 0.0191 0.0239 0.01 W 135.9045 0.8499
80 129 0.8 1 0.1 0.0191 0.0239 0.01 W 115.755 0.721
81 74 0.8 1 0.1 0.0191 0.0239 0.01 W 254.8409 0.6602
81 75 0.8 1 0.1 0.0191 0.0239 0.01 W 161.1699 0.6956
81 87 0.8 1 0.1 0.0191 0.0239 0.01 W 456.2115 1.2393
81 90 0.8 1 0.1 0.0191 0.0239 0.01 W 85.5272 0.4176
81 96 0.8 1 0.1 0.0191 0.0239 0.01 W 299.3667 0.9012
82 74 0.8 1 0.1 0.0191 0.0239 0.01 W 239.4005 1.2748
82 75 0.8 1 0.1 0.0191 0.0239 0.01 W 200.7435 0.5836
82 87 0.8 1 0.1 0.0191 0.0239 0.01 W 147.0102 0.5589
82 88 0.8 1 0.1 0.0191 0.0239 0.01 W 182.5878 0.9174
82 89 0.8 1 0.1 0.0191 0.0239 0.01 W 108.6621 0.7318
82 96 0.8 1 0.1 0.0191 0.0239 0.01 W 292.5036 1.0347
82 101 0.8 1 0.1 0.0191 0.0239 0.01 W 206.6213 0.8059
83 80 0.8 1 0.1 0.0191 0.0239 0.01 W 119.8851 0.5162
83 102 0.8 1 0.1 0.0191 0.0239 0.01 W 211.663 0.623
84 81 0.8 1 0.1 0.0191 0.0239 0.01 W 322.0796 0.8991
84 84 0.8 1 0.1 0.0191 0.0239 0.01 W 243.5685 0.6754
84 89 0.8 1 0.1 0.0191 0.0239 0.01 W 117.9146 0.6095
84 98 0.8 1 0.1 0.0191 0.0239 0.01 W 146.8909 0.8629
84 105 0.8 1 0.1 0.0191 0.0239 0.01 W 217.7667 0.7511
84 141 0.8 1 0.1 0.0191 0.0239 0.01 W 94.2 0.4173
85 78 0.8 1 0.1 0.0191 0.0239 0.01 W 127.7644 0.8685
85 79 0.8 1 0.1 0.0191 0.0239 0.01 W 149.0593 0.7438
85 87 0.8 1 0.1 0.0191 0.0239 0.01 W 125.0401 0.5496
85 102 0.8 1 0.1 0.0191 0.0239 0.01 W 357.2927 1.1468
85 150 0.8 1 0.1 0.0191 0.0239 0.01 W 126.342 0.5214
86 79 0.8 1 0.1 0.0191 0.0239 0.01 W 244.3162 1.4241
86 103 0.8 1 0.1 0.0191 0.0239 0.01 W 311.6947 0.9101
86 137 0.8 1 0.1 0.0191 0.0239 0.01 W 250.1097 1.3773
87 80 0.8 1 0.1 0.0191 0.0239 0.01 W 112.0926 0.6083
87 81 0.8 1 0.1 0.0191 0.0239 0.01 W 208.496 0.6364
87 82 0.8 1 0.1 0.0191 0.0239 0.01 W 104.9041 0.5259
87 83 0.8 1 0.1 0.0191 0.0239 0.01 W 254.4306 0.7186
87 102 0.8 1 0.1 0.0191 0.0239 0.01 W 205.7735 0.6044
87 146 0.8 1 0.1 0.0191 0.0239 0.01 W 230.0447 0.9232
88 82 0.8 1 0.1 0.0191 0.0239 0.01 W 174.566 1.1225
88 83 0.8 1 0.1 0.0191 0.0239 0.01 W 99.7987 0.7613
88 85 0.8 1 0.1 0.0191 0.0239 0.01 W 210.0962 0.7892
88 146 0.8 1 0.1 0.0191 0.0239 0.01 W 203.8467 0.6821
89 82 0.8 1 0.1 0.0191 0.0239 0.01 W 136.4934 0.6256
89 83 0.8 1 0.1 0.0191 0.0239 0.01 W 86.8806 0.5834
89 84 0.8 1 0.1 0.0191 0.0239 0.01 W 139.1884 0.6775
89 85 0.8 1 0.1 0.0191 0.0239 0.01 W 141.963 0.9462
89 92 0.8 1 0.1 0.0191 0.0239 0.01 W 13.6 0.657
89 96 0.8 1 0.1 0.0191 0.0239 0.01 W 144.7897 0.6273
89 101 0.8 1 0.1 0.0191 0.0239 0.01 W 192.9723 0.7004
89 102 0.8 1 0.1 0.0191 0.0239 0.01 W 173.6258 0.7691
89 138 0.8 1 0.1 0.0191 0.0239 0.01 W 238.7099 0.6902
90 58 0.8 1 0.1 0.0191 0.0239 0.01 W 435.123 1.0131
90 92 0.8 1 0.1 0.0191 0.0239 0.01 W 6.0817 0.4802
91 58 0.8 1 0.1 0.0191 0.0239 0.01 W 139.4071 0.5238
91 100 0.8 1 0.1 0.0191 0.0239 0.01 W 329.7096 0.9551
92 56 0.8 1 0.1 0.0191 0.0239 0.01 W 143.8594 0.5034
92 94 0.8 1 0.1 0.0191 0.0239 0.01 W 70.6246 0.4098
92 100 0.8 1 0.1 0.0191 0.0239 0.01 W 223.1912 0.8736
92 101 0.8 1 0.1 0.0191 0.0239 0.01 W 342.4372 0.834
92 137 0.8 1 0.1 0.0191 0.0239 0.01 W 239.8107 1.7821
93 56 0.8 1 0.1 0.0191 0.0239 0.01 W 207.7662 0.7689
93 68 0.8 1 0.1 0.0191 0.0239 0.01 W 159.2317 0.6741
93 69 0.8 1 0.1 0.0191 0.0239 0.01 W 131.2332 0.5625
93 102 0.8 1 0.1 0.0191 0.0239 0.01 W 263.6166 0.6539
93 131 0.8 1 0.1 0.0191 0.0239 0.01 W 333.0486 1.1403
93 137 0.8 1 0.1 0.0191 0.0239 0.01 W 85.8203 0.4472
93 140 0.8 1 0.1 0.0191 0.0239 0.01 W 225.1281 0.9815
94 70 0.8 1 0.1 0.0191 0.0239 0.01 W 198.4386 0.7755
94 98 0.8 1 0.1 0.0191 0.0239 0.01 W 226.3979 0.8876
94 99 0.8 1 0.1 0.0191 0.0239 0.01 W 186.2896 0.8443
94 116 0.8 1 0.1 0.0191 0.0239 0.01 W 180.0502 0.7755
95 98 0.8 1 0.1 0.0191 0.0239 0.01 W 94.8903 0.5644
95 101 0.8 1 0.1 0.0191 0.0239 0.01 W 96.695 0.7818
95 102 0.8 1 0.1 0.0191 0.0239 0.01 W 242.7092 1.0577
96 98 0.8 1 0.1 0.0191 0.0239 0.01 W 159.7854 0.6178
96 99 0.8 1 0.1 0.0191 0.0239 0.01 W 123.1621 0.7378
96 100 0.8 1 0.1 0.0191 0.0239 0.01 W 109.2957 0.7922
96 107 0.8 1 0.1 0.0191 0.0239 0.01 W 169.8976 0.923
96 135 0.8 1 0.1 0.0191 0.0239 0.01 W 245.9213 0.9414
96 140 0.8 1 0.1 0.0191 0.0239 0.01 W 90.6215 0.5668
97 64 0.8 1 0.1 0.0191 0.0239 0.01 W 166.6704 0.638
97 69 0.8 1 0.1 0.0191 0.0239 0.01 W 85.4845 0.4976
97 70 0.8 1 0.1 0.0191 0.0239 0.01 W 85.8301 0.4394
97 71 0.8 1 0.1 0.0191 0.0239 0.01 W 148.0097 0.7193
97 72 0.8 1 0.1 0.0191 0.0239 0.01 W 146.9525 0.5617
97 74 0.8 1 0.1 0.0191 0.0239 0.01 W 179.9051 0.467
97 99 0.8 1 0.1 0.0191 0.0239 0.01 W 184.2111 0.7991
97 146 0.8 1 0.1 0.0191 0.0239 0.01 W 306.1334 0.8909
98 69 0.8 1 0.1 0.0191 0.0239 0.01 W 33.6828 0.3969
98 70 0.8 1 0.1 0.0191 0.0239 0.01 W 153.9838 0.7167
98 71 0.8 1 0.1 0.0191 0.0239 0.01 W 225.0857 0.9858
98 72 0.8 1 0.1 0.0191 0.0239 0.01 W 127.0256 0.8586
98 99 0.8 1 0.1 0.0191 0.0239 0.01 W 130.889 0.6518
98 100 0.8 1 0.1 0.0191 0.0239 0.01 W 260.9796 1.071
98 101 0.8 1 0.1 0.0191 0.0239 0.01 W 275.556 1.0394
98 132 0.8 1 0.1 0.0191 0.0239 0.01 W 201.9973 0.8827
98 134 0.8 1 0.1 0.0191 0.0239 0.01 W 219.9585 1.0929
99 66 0.8 1 0.1 0.0191 0.0239 0.01 W 85.235 0.4862
99 67 0.8 1 0.1 0.0191 0.0239 0.01 W 68.4419 0.5643
99 68 0.8 1 0.1 0.0191 0.0239 0.01 W 54.4428 0.4763
99 70 0.8 1 0.1 0.0191 0.0239 0.01 W 189.9237 0.5182
99 71 0.8 1 0.1 0.0191 0.0239 0.01 W 191.6883 0.8953
99 72 0.8 1 0.1 0.0191 0.0239 0.01 W 94.6955 0.5423
99 76 0.8 1 0.1 0.0191 0.0239 0.01 W 267.0634 0.7711
99 83 0.8 1 0.1 0.0191 0.0239 0.01 W 208.2665 0.7137
99 98 0.8 1 0.1 0.0191 0.0239 0.01 W 91.4298 1.0139
99 99 0.8 1 0.1 0.0191 0.0239 0.01 W 149.6591 0.6787
99 104 0.8 1 0.1 0.0191 0.0239 0.01 W 143.7897 0.7426
99 132 0.8 1 0.1 0.0191 0.0239 0.01 W 157.558 0.7314
99 135 0.8 1 0.1 0.0191 0.0239 0.01 W 131.1867 0.6055
100 68 0.8 1 0.1 0.0191 0.0239 0.01 W 186.3121 0.7599
100 69 0.8 1 0.1 0.0191 0.0239 0.01 W 356.6712 0.9266
100 70 0.8 1 0.1 0.0191 0.0239 0.01 W 336.1325 0.8472
100 71 0.8 1 0.1 0.0191 0.0239 0.01 W 269.9309 1.2965
100 92 0.8 1 0.1 0.0191 0.0239 0.01 W 257.4538 0.758
100 93 0.8 1 0.1 0.0191 0.0239 0.01 W 200.5779 0.526
100 98 0.8 1 0.1 0.0191 0.0239 0.01 W 284.3097 0.8646
100 103 0.8 1 0.1 0.0191 0.0239 0.01 W 155.3345 0.6749
100 104 0.8 1 0.1 0.0191 0.0239 0.01 W 220.816 0.8775
100 135 0.8 1 0.1 0.0191 0.0239 0.01 W 166.4862 0.5419
100 136 0.8 1 0.1 0.0191 0.0239 0.01 W 115.676 1.2457
100 137 0.8 1 0.1 0.0191 0.0239 0.01 W 108.0105 2.0769
101 71 0.8 1 0.1 0.0191 0.0239 0.01 W 205.17 0.6448
101 72 0.8 1 0.1 0.0191 0.0239 0.01 W 114.1164 0.5134
101 75 0.8 1 0.1 0.0191 0.0239 0.01 W 133.3615 0.541
101 103 0.8 1 0.1 0.0191 0.0239 0.01 W 202.2167 1.1293
101 104 0.8 1 0.1 0.0191 0.0239 0.01 W 372.8239 0.7093
101 134 0.8 1 0.1 0.0191 0.0239 0.01 W 116.0776 0.8529
101 136 0.8 1 0.1 0.0191 0.0239 0.01 W 182.2882 0.5954
101 137 0.8 1 0.1 0.0191 0.0239 0.01 W 120.025 0.7759
102 67 0.8 1 0.1 0.0191 0.0239 0.01 W 10.6406 0.5016
102 70 0.8 1 0.1 0.0191 0.0239 0.01 W 355.9742 0.8072
102 71 0.8 1 0.1 0.0191 0.0239 0.01 W 317.1149 0.7482
102 73 0.8 1 0.1 0.0191 0.0239 0.01 W 112.7227 0.7568
102 76 0.8 1 0.1 0.0191 0.0239 0.01 W 80.7025 0.3659
102 78 0.8 1 0.1 0.0191 0.0239 0.01 W 172.3296 0.5232
102 132 0.8 1 0.1 0.0191 0.0239 0.01 W 280.4847 0.7941
102 133 0.8 1 0.1 0.0191 0.0239 0.01 W 119.8261 0.7353
102 134 0.8 1 0.1 0.0191 0.0239 0.01 W 111.6739 0.7777
102 135 0.8 1 0.1 0.0191 0.0239 0.01 W 126.6134 0.6731
102 136 0.8 1 0.1 0.0191 0.0239 0.01 W 286.947 0.9321
103 69 0.8 1 0.1 0.0191 0.0239 0.01 W 232.2235 0.7766
103 72 0.8 1 0.1 0.0191 0.0239 0.01 W 110.6992 0.5484
103 78 0.8 1 0.1 0.0191 0.0239 0.01 W 130.6975 0.602
103 102 0.8 1 0.1 0.0191 0.0239 0.01 W 194.825 0.9719
103 107 0.8 1 0.1 0.0191 0.0239 0.01 W 305.9835 0.9042
103 135 0.8 1 0.1 0.0191 0.0239 0.01 W 78.3401 0.6111
103 137 0.8 1 0.1 0.0191 0.0239 0.01 W 355.6002 1.9047
104 71 0.8 1 0.1 0.0191 0.0239 0.01 W 275.0725 1.1561
104 72 0.8 1 0.1 0.0191 0.0239 0.01 W 71.7247 0.4822
104 101 0.8 1 0.1 0.0191 0.0239 0.01 W 194.2098 0.6785
104 102 0.8 1 0.1 0.0191 0.0239 0.01 W 400.3381 0.816
105 71 0.8 1 0.1 0.0191 0.0239 0.01 W 228.5977 0.5739
105 95 0.8 1 0.1 0.0191 0.0239 0.01 W 230.656 0.8885
105 100 0.8 1 0.1 0.0191 0.0239 0.01 W 191.5517 0.9553
105 101 0.8 1 0.1 0.0191 0.0239 0.01 W 130.6703 0.6207
106 68 0.8 1 0.1 0.0191 0.0239 0.01 W 187.4752 0.4751
106 70 0.8 1 0.1 0.0191 0.0239 0.01 W 309.6098 1.0966
108 81 0.8 1 0.1 0.0191 0.0239 0.01 W 198.0437 0.6625
112 90 0.8 1 0.1 0.0191 0.0239 0.01 W 129.5176 0.4813
117 78 0.8 1 0.1 0.0191 0.0239 0.01 W 191.1687 1.5543
118 75 0.8 1 0.1 0.0191 0.0239 0.01 W 333.686 1.0467
118 76 0.8 1 0.1 0.0191 0.0239 0.01 W 133.19 1.3676
119 76 0.8 1 0.1 0.0191 0.0239 0.01 W 82.3333 0.7988
119 77 0.8 1 0.1 0.0191 0.0239 0.01 W 91.7816 0.8507
119 78 0.8 1 0.1 0.0191 0.0239 0.01 W 98.6187 1.195
120 51 0.8 1 0.1 0.0191 0.0239 0.01 W 58.8992 1.0282
120 52 0.8 1 0.1 0.0191 0.0239 0.01 W 236.3776 0.8877
120 76 0.8 1 0.1 0.0191 0.0239 0.01 W 204.4602 0.6807
120 77 0.8 1 0.1 0.0191 0.0239 0.01 W 94.863 1.0329
120 79 0.8 1 0.1 0.0191 0.0239 0.01 W 129.0278 0.9693
120 95 0.8 1 0.1 0.0191 0.0239 0.01 W 172.8373 0.6015
121 88 0.8 1 0.1 0.0191 0.0239 0.01 W 80.125 0.7841
122 51 0.8 1 0.1 0.0191 0.0239 0.01 W 110.7463 0.8695
123 86 0.8 1 0.1 0.0191 0.0239 0.01 W 204.1257 0.7197
124 52 0.8 1 0.1 0.0191 0.0239 0.01 W 206.5936 1.0478
124 62 0.8 1 0.1 0.0191 0.0239 0.01 W 228.5052 0.6808
125 52 0.8 1 0.1 0.0191 0.0239 0.01 W 103.3082 0.5891
125 53 0.8 1 0.1 0.0191 0.0239 0.01 W 139.4504 0.6315
125 56 0.8 1 0.1 0.0191 0.0239 0.01 W 140.535 1.7253
125 60 0.8 1 0.1 0.0191 0.0239 0.01 W 97.3002 1.4918
125 61 0.8 1 0.1 0.0191 0.0239 0.01 W 154.5892 0.9222
125 62 0.8 1 0.1 0.0191 0.0239 0.01 W 135.7234 0.7599
125 63 0.8 1 0.1 0.0191 0.0239 0.01 W 144.0262 0.9676
126 54 0.8 1 0.1 0.0191 0.0239 0.01 W 244.4915 1.5798
126 57 0.8 1 0.1 0.0191 0.0239 0.01 W 106.4411 1.1789
126 60 0.8 1 0.1 0.0191 0.0239 0.01 W 105.9997 0.7957
126 61 0.8 1 0.1 0.0191 0.0239 0.01 W 207.4782 0.7626
126 63 0.8 1 0.1 0.0191 0.0239 0.01 W 89.5774 0.8105
126 64 0.8 1 0.1 0.0191 0.0239 0.01 W 198.034 1.1583
126 75 0.8 1 0.1 0.0191 0.0239 0.01 W 128.7472 0.7399
127 54 0.8 1 0.1 0.0191 0.0239 0.01 W 119.5074 0.6708
127 55 0.8 1 0.1 0.0191 0.0239 0.01 W 141.2488 0.8255
127 56 0.8 1 0.1 0.0191 0.0239 0.01 W 213.8859 0.7077
