526	-9707.667599395401
527	-4995.4744886106355
528	-5743.970198761333
529	-4965.9669926697115
530	-8548.766686904866
531	-11923.225977760234
532	-10301.761561279636
533	-7984.2540236640125
534	-6387.579750239402
535	-7875.669436492319
536	-10469.206308344388
537	-8564.317347314165
538	-13292.247581409985
539	-5366.317062382313
540	-8147.638851836492
541	-10402.070680762787
542	-13387.2196929724
543	-8119.213147014345
544	-10500.491717527517
545	-8881.78488328514
546	-9639.40828587859
547	-8354.49161215737
548	-9553.57669861078
549	-11270.383295856942
550	-6143.652394381308
551	-8551.337111332768
552	-11253.949619828807
553	-8242.261398673363
554	-6002.3396947955225
555	-8597.918229404673
556	-4405.72361639521
557	-14005.557987371742
558	-11243.192041153181
559	-7204.093170895846
560	-5631.242554460865
561	-6426.542108406997
562	-8463.053558362428
563	-4367.249520702358
564	-5770.283868526701
565	-6959.731751513535
566	-6813.21079037319
567	-11184.490565825152
568	-6048.0738944771965
569	-10138.92438207093
570	-8994.095733437647
571	-6390.552626813126
572	-8040.527055489097
573	-10124.123193518639
574	-8727.007908717298
575	-7279.86791337056
576	-6956.234385712261
577	-4393.213810178293
578	-12508.027693962453
579	-7665.6021791631165
580	-8826.560290851303
581	-9006.917252166864
582	-8665.822342582318
583	-10020.361844944167
584	-10133.732386643147
585	-9417.150594669429
586	-4617.202337046709
587	-9413.35400693361
588	-10720.438192167358
589	-11893.154464581165
590	-10015.885864282092
591	-10348.550585868277
592	-8246.767576662869
593	-7186.060451738678
594	-7928.865415219127
595	-8107.000971753642
596	-10918.449970779018
597	-8005.214957313392
598	-7060.914247049047
599	-6760.284409948739
600	-6502.133386388525
601	-8311.8738621125
602	-8033.104868497918
603	-7784.514146681483
604	-8708.621548447314
605	-7047.516132999115
606	-5783.944173796649
607	-10718.973602362505
608	-7865.6479161540865
609	-4764.604347445148
610	-7068.837797782405
611	-7342.5586745751425
612	-10936.21249446959
613	-9892.63544390729
614	-8113.39541338962
615	-6070.865903776655
616	-5765.098495647821
617	-7040.206443665075
618	-7242.654706831383
619	-8959.223900433428
620	-5713.352076405793
621	-10378.910346183335
622	-6443.1813381617785
623	-7266.073306655629
624	-7591.79761364933
625	-10814.117422814954
626	-7547.1026918719035
627	-7770.147271037365
628	-8610.314360612178
629	-10560.950494917359
630	-6002.108014055024
631	-9343.971547124
632	-7256.161095831662
633	-6237.586650716612
634	-6478.9136137982205
635	-6551.552675979271
636	-10285.283475981592
637	-8682.069227263502
638	-8567.589672340982
639	-8354.724572203068
640	-12505.091548060918
641	-8308.782987471941
642	-9388.378567115795
643	-5996.477594766859
644	-7132.579527254129
645	-6965.256286858083
646	-7788.362654989893
647	-8266.950597136427
648	-8260.421958956951
649	-6566.109599621056
650	-9318.90982195178
651	-10673.915009587732
652	-11014.26951607605
653	-10363.590020133712
654	-6645.107327143151
655	-12942.936194196995
656	-10640.229892867665
657	-7674.33580379494
658	-9390.828400823659
659	-8397.671920723515
660	-3994.6202896262253
661	-7859.91816750319
662	-10210.87969257007
663	-5390.46066044187
664	-8099.016909622126
665	-8845.938337974132
666	-6606.672648693524
667	-9023.212227203841
668	-9909.985218031388
669	-2871.1666498228356
670	-7794.702784258395
671	-7793.280645743582
672	-7410.096039636039
673	-6732.354029643941
674	-6868.169459743159
675	-10091.862565517747
676	-8661.848329575569
677	-8712.657826546554
678	-9318.9842685499
679	-9225.644299508336
680	-5168.94880457049
681	-7611.668446688482
682	-4673.7441420712585
683	-4281.432851892479
684	-9310.108380210637
685	-7812.5580980391815
686	-7174.704733812317
687	-11277.363971587305
688	-7942.468521627552
689	-7286.32864045171
690	-7210.199922075107
691	-10853.843041188498
692	-12711.247198644498
693	-8686.101690423446
694	-6992.897507295139
695	-8520.53839006129
696	-7738.775671440909
697	-6690.49567377459
698	-10637.862511175
699	-8473.492388270484
700	-10109.536499646863
701	-4819.963176223204
702	-5659.394872172388
703	-8351.212114436934
704	-7058.61498474888
705	-12062.455860543841
706	-5693.282635114107
707	-9935.259186388468
708	-8268.256089204051
709	-9272.0719607347
710	-9991.50029406622
711	-7322.600399210516
712	-7147.188636081872
713	-10404.803845830214
714	-6901.623245938759
715	-6591.750120538728
716	-7984.365378076107
717	-10644.76227353513
718	-6561.728839846873
719	-11778.375102419523
720	-9224.269023567134
721	-5214.655357018365
722	-9337.10616580748
723	-7483.472770542921
724	-13001.131103505993
725	-8780.672548500432
726	-6341.718194421151
727	-11332.566821400906
728	-7478.872270573187
729	-9461.987633974086
730	-9207.201442615928
731	-9578.589208319841
732	-7903.470177258498
733	-12014.589493558171
734	-3945.2339605974475
735	-11022.138258691763
736	-8764.142816774514
737	-7056.6195372531665
738	-7954.997712047317
739	-11136.117336781608
740	-8720.250852308876
741	-2820.982193137909
742	-6312.51219555089
743	-5282.913450453806
744	-12146.524643117406
745	-8045.561279025366
746	-10848.500030673042
747	-9958.748061474927
748	-9070.948387390556
749	-6198.63901666511
750	-8468.20673231879
751	-9111.741848329351
752	-6188.9051821154
753	-9977.488037509318
754	-7895.996049518257
755	-7640.958575704123
756	-11131.60110195832
757	-5054.281973233474
758	-7737.033018239089
759	-6903.688096923684
760	-7670.423965301314
761	-11909.793247497515
762	-6069.430957145669
763	-8440.66996248403
764	-5888.601980184068
765	-5890.949204047944
766	-5801.757021097416
767	-8395.994465091653
768	-10225.296335394833
769	-12118.024063931714
770	-12873.28009758928
771	-5999.921083210856
772	-7493.934585884611
773	-8162.003914093197
774	-9521.093853510309
775	-7341.310841085302
776	-9487.575293714071
777	-10418.203002238333
778	-9565.804181372623
779	-8313.556642503523
780	-6959.973160434193
781	-7749.7011899870095
782	-10307.523209063389
783	-7893.953761219832
784	-9330.13175197326
785	-7561.634294306452
786	-9184.397035355776
787	-7465.476504330074
788	-7102.674043642468
789	-10541.364558128807
790	-5749.566429623464
791	-11941.45173444325
792	-8121.150028699224
793	-8082.222804246625
794	-13584.343831381984
795	-5230.96408689102
796	-7684.996610150902
797	-9359.649363499066
798	-11083.146780300445
799	-8350.03539259539
800	-4114.325802048773
801	-6237.250937971537
802	-12760.967303233223
803	-11293.002615673207
804	-6270.264691936769
805	-5913.93554801793
806	-11288.95874622783
807	-7942.2796741091715
808	-9542.75593451947
809	-6504.562407811697
810	-12321.960555952259
811	-5755.5918891477695
812	-10883.274558943303
813	-4197.351443523352
814	-9210.013493296045
815	-8847.08783658209
816	-6195.657030647099
817	-5339.706088078461
818	-14526.001666780156
819	-9378.013297581394
820	-6888.858926637018
821	-13658.211447090445
822	-10177.937936022292
823	-8973.665608208958
824	-4191.361095266797
825	-6472.904378028354
826	-5304.935249927229
827	-11296.86751884794
828	-7177.11815918992
829	-3665.4817926633614
830	-10250.836730105266
831	-8056.490263928889
832	-8254.760747768649
833	-7279.661073285021
834	-7391.80834870676
835	-12673.277237507247
836	-7863.662256027817
837	-6937.385335385576
838	-7390.574610853625
839	-6719.711583149885
840	-3945.0609036424967
841	-10548.291893762644
842	-5799.840812555904
843	-3323.618831232911
844	-9956.827172089845
845	-6280.052640011279
846	-8322.488768411145
847	-6581.892146347459
848	-4872.046354868119
849	-5569.281080447646
850	-8053.767530164885
851	-12297.703126124597
852	-11263.851636555752
853	-7188.5599514427095
854	-6863.489372172725
855	-11001.617053074731
856	-8156.640576412315
857	-9469.86174096507
858	-10223.797129338926
859	-8676.842205459792
860	-6983.217041228909
861	-9109.015706867063
862	-8550.761751774344
863	-11266.66068594485
864	-10827.575642179652
865	-9234.108765126684
866	-6259.245917042201
867	-6524.484347044702
868	-6037.446234396513
869	-5182.439395669208
870	-8274.896388954367
871	-9026.43536983443
872	-9133.898570253708
873	-9986.908722904793
874	-8598.262342689464
875	-10136.500892593698
876	-8368.038977244973
877	-7685.440607901621
878	-8983.936732316255
879	-7536.687618549789
880	-7770.456031828515
881	-10906.85497736278
882	-6596.317041165296
883	-7481.662202172682
884	-8682.57226978751
885	-9316.71231360224
886	-14108.024768400577
887	-6623.996305562024
888	-11010.10913290726
889	-7654.312828431596
890	-8717.454027101503
891	-8697.166989648065
892	-12919.06436587902
893	-5056.282230051331
894	-9288.661349401342
895	-9250.08312667509
896	-9002.219442236155
897	-4829.729619624711
898	-9692.269516808778
899	-9488.467219492628
900	-6547.347474981014
901	-6647.494239501884
902	-8479.493977512564
903	-7284.681346106309
904	-7425.2676824639575
905	-6917.825389250291
906	-5665.361157948315
907	-4428.6892647762925
908	-7651.831916792202
909	-7097.876481844872
910	-4896.200075967944
911	-6208.280119752233
912	-8387.002689329698
913	-8604.236970686854
914	-2232.1051629156764
915	-9055.885984674342
916	-8847.713918561363
917	-7944.551420838207
918	-7847.521876918855
919	-7155.537318369486
920	-9634.675662918684
921	-8051.60964976303
922	-7341.925310299621
923	-9450.003043189836
924	-6858.90869847312
925	-7045.724437543605
926	-9699.182592267054
927	-5468.799707135554
928	-7256.3663815073005
929	-8023.492268645191
930	-10557.451745377994
931	-6204.6648187249875
932	-8079.959130097617
933	-5200.28173765978
934	-6169.158859319019
935	-10911.3510160244
936	-8387.786384374176
937	-9024.531994549709
938	-6081.439723467951
939	-12477.192315071903
940	-7649.796074187412
941	-11252.650812916287
942	-4676.402073328312
943	-10353.005157837588
944	-8091.78419848673
945	-5821.350616235888
946	-5974.0089566360475
947	-5092.126562739362
948	-12350.259446539403
949	-7594.986466688916
950	-9549.690387287092
951	-7139.112184215822
952	-11334.094581155074
953	-6949.885131122333
954	-13052.475263264569
955	-8088.804706324343
956	-6981.88564589222
957	-8353.767222561424
958	-12599.242816574582
959	-6776.131067287183
960	-7540.1328354934085
961	-10984.55535559194
962	-7272.449158077045
963	-8709.830117364949
964	-9758.524366722924
965	-8750.569261629676
966	-8490.427896360019
967	-20938.678195971628
968	-9783.726783838205
969	-8721.575690886059
970	-5233.882116635194
971	-5779.252881578382
972	-10044.707890950582
973	-10321.890127463588
974	-8412.711587464415
975	-8027.231498591216
976	-7068.684394397404
977	-4589.253581132423
978	-9771.716417771448
979	-7111.455648851115
980	-8669.711792000659
981	-11646.06857550118
982	-8046.2085200172105
983	-11044.85607420093
984	-8190.262975948473
985	-9597.68215764536
986	-9202.166079492881
987	-7936.020613585058
988	-6769.275538127141
989	-6100.274128217004
990	-7344.376999940536
991	-10824.075713992579
992	-8127.310555263031
993	-7269.300776335503
994	-12925.179090129022
995	-8827.91631898459
996	-4841.465010935253
997	-4983.783067766508
998	-10589.1873028533
999	-8411.15225005335
1000	-9301.92457516408
1001	-10082.494381379469
1002	-8085.894512404861
1003	-8639.71552764926
1004	-12225.115404456723
1005	-10262.827290537996
1006	-9344.850726252585
1007	-7460.189856712511
1008	-5237.31052934688
1009	-6369.864422773077
1010	-6841.560238868191
1011	-6787.357081622444
1012	-7098.7741598064285
1013	-10242.657004618104
1014	-6544.707736386516
1015	-8885.50236891752
1016	-5867.165019479913
1017	-8300.818051916272
1018	-6706.413473899054
1019	-6391.270732855035
1020	-6986.5837822262265
1021	-7748.269594325179
1022	-7422.2817705545185
1023	-2495.292861047262
1024	-9223.31980851595
1025	-7681.330693610331
1026	-8203.10028914629
1027	-11774.772934771478
1028	-13520.12488999414
1029	-8658.413276889363
1030	-8618.109060752635
1031	-6608.414968000386
1032	-12416.425092164103
1033	-6526.5748450524
1034	-11151.229935566937
1035	-7663.00252835491
1036	-6273.798307499736
1037	-6346.031208436755
1038	-5602.671025953512
1039	-9753.632377721071
1040	-4220.650258378541
1041	-9654.536416396635
1042	-7379.694266258165
1043	-7346.990907842403
1044	-7655.260329182916
1045	-9310.105524565604
1046	-15009.31359988337
1047	-11492.735433954871
1048	-11860.30570974368
1049	-7428.196177680988
1050	-8835.179011162409
1051	-10311.961441682239
1052	-5216.460556623059
1053	-8986.417421203414
1054	-10988.848701561541
1055	-7890.068260540271
1056	-3432.505733937297
1057	-7600.849733957433
1058	-10001.96624064812
1059	-7013.430263363573
1060	-8555.146567096464
1061	-9821.49581045825
1062	-10332.027879908317
1063	-6953.045852933122
1064	-11226.449282742895
1065	-8754.276521106292
1066	-5911.581024744717
1067	-7295.186635172797
1068	-7311.941522920505
1069	-10219.305968238652
1070	-7456.906880181588
1071	-13208.841338366978
1072	-10957.645189336668
1073	-8155.756097005138
1074	-15617.984252991639
1075	-9660.066228215837
1076	-7566.2819281455195
1077	-9520.30360910544
1078	-10966.044596621889
1079	-4807.494282046185
1080	-6288.463502615695
1081	-6398.186645230829
1082	-5876.12839563936
1083	-7175.950652903595
1084	-7812.50714085775
1085	-7330.208669738005
1086	-7950.974477576338
1087	-8142.190052800231
1088	-11049.109765704676
1089	-7890.3019257546985
1090	-11921.479072472413
1091	-11496.820731383146
1092	-7624.717234902467
1093	-7157.184266017158
1094	-9947.358558999435
1095	-7053.992803288274
1096	-15841.27756205467
1097	-8812.518724108828
1098	-8998.453902002755
1099	-7222.776389304238
1100	-6149.811860714209
1101	-8723.684236110152
1102	-8777.601252987513
1103	-9494.317441947427
1104	-7164.164191372774
1105	-8869.692145688949
1106	-10416.5406364701
1107	-6115.429807283212
1108	-12195.968636326363
1109	-6415.951606384313
1110	-6799.141535685518
1111	-9196.5877837594
1112	-6397.253963918305
1113	-7114.044427396775
1114	-6481.309310941859
1115	-5428.428428241809
1116	-7435.9370426045925
1117	-6144.054087785786
1118	-5147.819422921485
1119	-6447.195673652188
1120	-11574.426903409401
1121	-7338.047296165531
1122	-8604.804251638696
1123	-7167.428368868
1124	-9978.295825801873
1125	-6951.202896914639
1126	-10077.833761542643
1127	-9100.674409358468
1128	-12831.521836134618
1129	-10984.123399423559
1130	-3754.1567688542855
1131	-12882.300325440418
1132	-7310.119322679525
1133	-8932.995555311145
1134	-7986.5189473938635
1135	-8123.23938132899
1136	-10580.555547859032
1137	-10788.309048476534
1138	-4988.070468368838
1139	-9785.686405974428
1140	-7036.3119713216765
1141	-9528.927916803555
1142	-8462.117746039265
1143	-9289.096896795163
1144	-6066.062895155028
1145	-5944.241373348291
1146	-6289.07806029504
1147	-5651.09303928284
1148	-9173.067175078848
1149	-8746.125204174714
1150	-11460.42012259622
1151	-5937.778853564763
1152	-10754.478000545236
1153	-4469.504541309629
1154	-7178.445109562149
1155	-7810.169460777964
1156	-10734.322189386316
1157	-12171.626621939526
1158	-9480.227963389863
1159	-7041.236028593312
1160	-5657.05034078003
1161	-5816.062734057386
1162	-11140.559794832421
1163	-6897.3057111400985
1164	-8155.512431845115
1165	-8147.659443955721
1166	-7098.66993078796
1167	-10270.083961217952
1168	-6812.178312475703
1169	-10151.952466189725
1170	-14304.440371153247
1171	-11070.745341984786
1172	-7334.428148382073
1173	-8364.042987485553
1174	-9582.98072934362
1175	-6439.140995214087
1176	-4169.030476829525
1177	-8279.9948871718
1178	-8592.814589952988
1179	-7038.284150894176
1180	-12610.996657824262
1181	-11230.159270182907
1182	-6665.570333124478
1183	-11061.732434733978
1184	-12156.87279582801
1185	-5836.9587084572795
1186	-5655.956504250574
1187	-11006.542935567511
1188	-11722.011860233364
1189	-8798.228416511694
1190	-4913.260820062835
1191	-7244.530325410483
1192	-6366.525444559534
1193	-8512.46787893437
1194	-8578.989043683734
1195	-5450.467627271536
1196	-8163.371733542991
1197	-10064.268277875071
1198	-9122.833799615097
1199	-12842.545548776008
1200	-7661.537442515208
1201	-6662.6173818083125
1202	-9318.352116373107
1203	-6740.387387700643
1204	-3337.866288150907
1205	-6654.119926593011
1206	-6911.931492899124
1207	-7226.729979818203
1208	-11805.06562779853
1209	-5177.493963042483
1210	-9869.108307663002
1211	-8230.911451756197
1212	-7997.027976501492
1213	-9041.237559338535
1214	-7463.462995013113
1215	-8208.145402052161
1216	-8278.231291420869
1217	-9594.67011959572
1218	-7940.421886713321
1219	-6634.771974103582
1220	-6714.052996956266
1221	-6015.264438650807
1222	-12020.525055982815
1223	-9288.691513298436
1224	-7499.6642476501265
1225	-5224.748606525634
1226	-7767.328954343528
1227	-6779.928700184053
1228	-6256.477147878206
1229	-6979.89412848925
1230	-7407.620322739439
1231	-10780.772584923183
1232	-3507.725092700156
1233	-9097.973550590179
1234	-11097.717046172187
1235	-8374.876378539488
1236	-9233.987658700726
1237	-11164.32940470822
1238	-7206.890827932939
1239	-9913.648740992096
1240	-16214.394576738125
1241	-6130.149681091536
1242	-9800.562421205266
1243	-6797.200982333184
